sku,quantity,price
1052414,,6.48
1063303,,4.24
1101136,,3.49
1290803,,5.10
1503387,,3.83
1690994,2,
2373512,3,
2630731,,8.61
2693390,,3.97
2821891,,29.24
3387765,0,
3434234,0,
3442294,0,
3445401,0,
3466942,0,
3489236,0,
3526350,0,
3536881,0,
3569179,0,
3577334,0,
3594223,0,
3598412,0,
3602215,0,
3603891,0,
3611237,0,
4078518,0,
4080693,0,
4082341,0,
4082703,0,
4087273,0,
4320840,,6.86
4351287,,12.07
4371933,,5.28
4378977,,5.66
4380683,,23.71
728060,,9.30
802659,,15.15
826916,,4.96
908306,,3.70
938693,,10.37
