sku,quantity,price
1050959,0,
1073342,,8.47
1078841,0,
1274699,,13.48
1463908,0,
1672963,,3.49
1758017,0,
1784271,0,
1811756,,22.64
1860148,0,
1983716,0,
2046369,0,
2150998,0,
2205795,,3.90
2286536,,5.26
2376063,0,
2414058,,3.49
2579299,,3.82
2604087,,9.49
2605986,,8.51
2663875,,3.49
3164454,,16.35
3172537,,3.49
3689214,,20.30
3973664,,7.80
3979211,0,
3984212,0,
4006368,0,
4006709,0,
4068079,,9.89
4159331,,4.24
4240512,0,
4242642,,10.95
4251444,0,
4260495,0,
4277016,0,
4283373,0,
4296622,,3.49
4298340,0,
4332266,,31.06
