sku,quantity,price
1279704,,9.49
1534530,,10.69
2496059,,10.45
2524779,4,
2907072,,15.21
3404310,,64.50
3839095,,9.24
3845470,,6.50
4160495,,4.17
4211684,,8.10
4291683,,4.89
4346348,,13.77
4373039,,3.70
4373274,,5.28
4378642,,4.19
4379964,,4.95
4384287,,4.22
4384984,,14.81
669345,,4.12
671626,0,
765235,0,
781619,0,
798167,0,
811953,0,
814993,0,
827287,0,
830291,0,
833661,0,
844430,0,
850141,0,
856070,0,
861493,0,
869863,0,
877883,0,
892932,0,
899512,,5.74
911682,0,
913469,0,
913962,0,
927374,0,
