sku,quantity,price
1020770,,3.49
1193397,6,
1295311,3,11.39
2089209,,8.91
2225990,2,
2277865,3,
2490189,3,
3022054,7,
3035708,2,
3624126,,24.63
3770977,3,
3788915,,4.23
4123919,,11.42
4225050,0,
4225189,0,
4225368,0,
4227419,,35.06
4227503,0,
4229194,2,
4230652,0,
4231358,0,
4231935,0,
4235211,0,
4237165,0,
4238087,0,
4240125,0,
4240931,0,
4243372,0,
4243727,0,
4243932,0,
4243938,0,
4243942,,4.19
4245579,0,
4245621,0,
4246432,0,
4246703,0,
4307630,,9.05
4308990,,3.58
4346704,,10.46
643235,,4.15
