sku,quantity,price
1130816,,5.00
1296339,,9.27
1368976,,10.15
1371561,,4.24
1597825,,8.44
1669451,,15.73
1993369,,12.50
2105121,,8.79
3176414,,6.17
3606937,,3.63
3607332,,16.36
3813563,0,
3813951,0,
3814160,0,
3816699,0,
3817401,0,
3821886,0,
3822736,0,
3822967,0,
3828895,0,
3830723,0,
3833179,0,
3833300,0,
3834195,0,
3837544,0,
3841622,0,
3842356,0,
3842697,0,
3842890,0,
3843689,0,
3843955,0,
3976779,,6.50
4291231,,8.45
4339382,,17.73
4349802,,3.56
4351627,,8.93
4362324,,4.14
4367524,,13.92
4374661,,3.88
4379717,,5.22
