sku,quantity,price
1096931,,4.15
1402788,,32.98
1525762,,19.37
1939359,,25.41
2006736,,3.90
2484843,,4.24
2881559,,3.70
3308096,,6.21
3346443,,88.80
3411103,,7.11
3415358,,7.05
3812442,,25.06
3941639,0,
3941728,0,
3955203,0,
3956214,0,
3965330,0,
3965575,0,
3971707,0,
3972371,0,
3973850,0,
3979936,0,
3980635,0,
3981012,0,
3981235,0,
3985069,0,
3985336,0,
3986163,0,
3986814,0,
4002122,0,
4018930,0,
4024247,0,
4146470,,12.46
4150514,,4.02
4286709,,5.79
4295575,,11.87
4334291,,8.44
4370433,,19.08
4379189,,9.27
720600,,9.85
