sku,quantity,price
1071562,,3.49
1114481,,3.49
1466312,,7.83
1516656,,3.49
2110216,,65.24
2394132,,4.24
3656544,,8.48
3729740,,11.66
3940894,,6.53
3963378,,4.17
4013224,0,
4016654,0,
4022910,0,
4086725,,11.53
4182000,0,
4189403,0,
4192708,,12.02
4204611,,4.24
4210717,0,
4212421,0,
4216395,0,
4225087,0,
4251587,0,
4251598,0,
4267177,0,
4270023,,8.61
4274825,,5.20
4286745,0,
4292135,0,
4299213,0,
4304652,0,
4311512,0,
4314758,0,
4315753,0,
4319725,,10.05
4320676,0,
4323008,,12.24
4330426,,6.50
899648,,14.99
930884,3,4.21
