sku,quantity,price
1007315,24,
1118415,2,3.49
1144570,3,27.35
1309764,2,3.77
1334617,7,6.24
1960912,4,4.02
2184177,2,
2202946,0,
2203999,0,
2204978,0,
2205201,0,
2206455,0,
2207437,0,
2207774,0,
2208209,0,
2208237,0,
2208496,0,
2208670,0,
2208754,0,
2209548,0,
2209788,0,
2210039,0,
2211635,0,
2212682,0,
2212987,0,
2214093,0,
2214135,0,
2390158,2,4.23
3045573,3,11.62
3447488,1,3.49
3711163,1,6.29
3738706,1,
3766335,1,5.24
3771246,2,7.98
3776713,1,8.59
3791905,2,3.49
4229734,4,3.49
4255207,5,
4329970,2,6.05
4333159,2,7.58
