sku,quantity,price
1280589,2,13.88
1548804,1,6.43
2254282,3,7.54
2286517,,4.16
2389016,1,3.75
3148653,,6.38
3505717,2,8.48
3517773,,4.07
3934016,1,3.97
4019405,1,9.85
4049000,1,8.76
4148611,2,7.58
4209769,2,7.02
4316360,0,
4316423,0,
4318303,0,
4318457,0,
4318687,0,
4318761,0,
4318960,0,
4319072,0,
4319743,0,
4320024,0,
4320365,0,
4320480,0,
4320707,0,
4320757,0,
4320960,0,
4321123,0,
4321130,0,
4321377,0,
4321524,0,
4322928,0,
4360286,,6.28
4377671,,17.26
4378140,,7.56
4391439,,64.29
4392667,,6.41
669667,2,4.05
884381,,4.06
