sku,quantity,price
1117446,,3.49
1138972,,14.83
1609366,,6.38
1725545,,5.02
1974285,0,
2032368,0,
2150078,0,
2159434,0,
2165296,3,
2183189,0,
2184393,0,
2188050,0,
2201039,0,
2204616,0,
2207306,0,
2207622,0,
2207795,0,
2208640,0,
2208659,0,
2209152,0,
2209331,0,
2209414,0,
2210756,0,
2210829,0,
2212395,0,
3133330,,10.90
3216996,,19.18
3296656,,3.49
3401057,1,
3733364,,12.36
4086280,3,
4228875,,9.54
4245269,,6.27
4252963,,4.24
4257975,,3.86
4267098,,10.93
4295230,,5.89
4298843,,13.02
4364659,,8.53
727707,,160.11
