sku,quantity,price
1150247,,3.49
1680529,,3.49
2052361,2,
2140796,,3.49
2607957,,47.54
2612403,,4.24
3146550,0,
3643493,0,
3644621,0,
3646720,0,
3652748,0,
3653085,0,
3660457,0,
3661106,0,
3662593,0,
3666771,0,
3670898,0,
3675002,0,
3675570,0,
3681407,0,
3682770,0,
3682886,0,
3684634,0,
3686381,0,
3686785,0,
3691244,0,
3741110,,3.49
3868679,,13.25
3873258,,3.64
3946217,,3.49
4070095,,4.78
4070492,,21.23
4077112,,13.35
4118259,,4.23
4151735,,3.49
4319311,,4.17
636490,,3.49
692752,,4.91
645990,4,
743217,2,
