sku,status,error
"645110","success",""
"651273","success",""
"657655","success",""
"658017","success",""
"659453","success",""
"666272","success",""
"666554","success",""
"666946","success",""
"671598","success",""
"676299","success",""
"677383","success",""
"679449","success",""
"683514","success",""
"684261","success",""
"685379","success",""
"699380","success",""
"702436","success",""
"723395","success",""
"732056","success",""
"766026","success",""
"780540","success",""
"782604","success",""
"784577","success",""
"786412","success",""
"795845","success",""
"811870","success",""
"824648","success",""
"831064","success",""
"862870","success",""
"864092","success",""
"869960","success",""
"876656","success",""
"882437","success",""
"883079","success",""
"886228","success",""
"917107","success",""
"918452","success",""
"941567","success",""
"960349","success",""
"960941","success",""
"991076","success",""
"997706","success",""
"999994","success",""
"1019314","success",""
"1039199","success",""
"1039801","success",""
"1063951","success",""
"1088176","success",""
"1134989","success",""
"1149766","success",""
"1187335","success",""
"1187639","success",""
"1195053","success",""
"1198437","success",""
"1206288","success",""
"1210545","success",""
"1218505","success",""
"1244982","success",""
"1263407","success",""
"1264015","success",""
"1271030","success",""
"1286923","success",""
"1307369","success",""
"1312952","success",""
"1331630","success",""
"1372230","success",""
"1405839","success",""
"1468475","success",""
"1477476","success",""
"1483778","success",""
"1486408","success",""
"1536328","success",""
"1546887","success",""
"1552666","success",""
"1622855","success",""
"1629776","success",""
"1705504","success",""
"1757587","success",""
"1784311","success",""
"1857256","success",""
"1895006","success",""
"1905697","success",""
"1920164","success",""
"1977809","success",""
"1983545","success",""
"1989639","success",""
"1999867","success",""
"2004253","success",""
"2049457","success",""
"2055018","success",""
"2059823","success",""
"2161892","success",""
"2165840","success",""
"2180543","success",""
"2182085","success",""
"2214526","success",""
"2215352","success",""
"2240371","success",""
"2246086","success",""
"2277141","success",""
"2279323","success",""
"2296353","success",""
"2298090","success",""
"2403549","success",""
"2420250","success",""
"2440273","success",""
"2484977","success",""
"2488944","success",""
"2760186","success",""
"2769732","success",""
"2827736","success",""
"2840162","success",""
"2906586","success",""
"2910821","success",""
"2923710","success",""
"2952437","success",""
"2962150","success",""
"2964880","success",""
"3095613","success",""
"3110470","success",""
"3126374","success",""
"3127132","success",""
"3163432","success",""
"3234868","success",""
"3249627","success",""
"3250228","success",""
"3250569","success",""
"3263013","success",""
"3266641","success",""
"3281220","success",""
"3295000","success",""
"3296206","success",""
"3300992","success",""
"3323450","success",""
"3363620","success",""
"3384480","success",""
"3384861","success",""
"3398280","success",""
"3419481","success",""
"3425213","success",""
"3444602","success",""
"3464748","success",""
"3521352","success",""
"3538813","success",""
"3539958","success",""
"3550597","success",""
"3554473","success",""
"3575363","success",""
"3576302","success",""
"3612313","success",""
"3625055","success",""
"3699849","success",""
"3702932","success",""
"3712852","success",""
"3773092","success",""
"3791465","success",""
"3810812","success",""
"3841892","success",""
"3921164","success",""
"3922919","success",""
"3940682","success",""
"4051053","success",""
"4145309","success",""
"4195913","success",""
"4229889","success",""
"4364334","success",""
"4364337","success",""
"4364345","success",""
"4364349","success",""
"4364353","success",""
"4364354","success",""
"4364355","success",""
"4364356","success",""
"4364357","success",""
"4364358","success",""
"4364360","success",""
"4364361","success",""
"4364363","success",""
"4364366","success",""
"4364367","success",""
"4364370","success",""
"4364371","success",""
"4364373","success",""
"4364374","success",""
"4364378","success",""
"4364379","success",""
"4364380","success",""
"4364381","success",""
"4364384","success",""
"4364386","success",""
"4364388","success",""
"4364389","success",""
"4364390","success",""
"4364391","success",""
"4364393","success",""
"4364394","success",""
"4364397","success",""
"4364398","success",""
"4364399","success",""
