sku,status,error
"942326","success",""
"1199759","success",""
"1825111","success",""
"2146064","success",""
"2924830","success",""
"3252375","success",""
"3270783","success",""
"3444120","success",""
"3576132","success",""
"3616950","success",""
"3935323","success",""
"3981945","success",""
"4012408","success",""
"4024020","success",""
"1960551","success",""
"2061255","success",""
"2151892","success",""
"2283331","success",""
"3538363","success",""
"3583772","success",""
"3609988","success",""
"3712617","success",""
"3887228","success",""
"4012260","success",""
"4382455","success",""
"4382462","success",""
"4382467","success",""
"4382481","success",""
"4382486","success",""
"3260651","success",""
"3382995","success",""
"3682010","success",""
"4382456","success",""
"4382458","success",""
"4382465","success",""
"4382468","success",""
"4382472","success",""
"4382482","success",""
"874292","success",""
"2323935","success",""
"2826868","success",""
"3024290","success",""
"3301760","success",""
"4382454","success",""
"4382457","success",""
"4382474","success",""
"4382483","success",""
"2204292","success",""
"2457923","success",""
"2607194","success",""
"2893673","success",""
"3054300","success",""
"3145821","success",""
"3740457","success",""
"4210561","success",""
"4382460","success",""
"4382461","success",""
"4382463","success",""
"4382466","success",""
"4382479","success",""
"1594536","success",""
"3083986","success",""
"3424445","success",""
"3593365","success",""
"3646322","success",""
"3810265","success",""
"4006091","success",""
"4382459","success",""
"4382470","success",""
"4382485","success",""
"744276","success",""
"1083496","success",""
"1734231","success",""
"2484251","success",""
"2556776","success",""
"3294832","success",""
"3380491","success",""
"3478765","success",""
"3584447","success",""
"3795221","success",""
"4016010","success",""
"4027380","success",""
"4382475","success",""
"4382476","success",""
"4339502","success",""
"4382469","success",""
"786246","success",""
"1478453","success",""
"1539211","success",""
"2687568","success",""
"2997506","success",""
"3106332","success",""
"4382464","success",""
"4382471","success",""
"4382473","success",""
"4382477","success",""
"4382478","success",""
"4382484","success",""
