sku,status,error
"683220","success",""
"697230","success",""
"747553","success",""
"784850","success",""
"803219","success",""
"906541","success",""
"925978","success",""
"979224","success",""
"1043896","success",""
"1064515","success",""
"1075171","success",""
"1082447","success",""
"1109648","success",""
"1319986","success",""
"715352","success",""
"721025","success",""
"728380","success",""
"775809","success",""
"811468","success",""
"811760","success",""
"826191","success",""
"845158","success",""
"897898","success",""
"904179","success",""
"1008102","success",""
"1034076","success",""
"1068010","success",""
"1176568","success",""
"652659","success",""
"737343","success",""
"747423","success",""
"777356","success",""
"798052","success",""
"825776","success",""
"854439","success",""
"939177","success",""
"980962","success",""
"1035412","success",""
"1057160","success",""
"1089358","success",""
"1104786","success",""
"692082","success",""
"721103","success",""
"816263","success",""
"844644","success",""
"946513","success",""
"954507","success",""
"959632","success",""
"988528","success",""
"1018771","success",""
"1053297","success",""
"1062997","success",""
"1066539","success",""
"1075141","success",""
"637951","success",""
"649619","success",""
"696160","success",""
"699486","success",""
"702847","success",""
"723473","success",""
"764975","success",""
"829215","success",""
"840407","success",""
"865065","success",""
"876997","success",""
"904243","success",""
"921951","success",""
"945152","success",""
"637218","success",""
"745741","success",""
"758227","success",""
"762890","success",""
"802774","success",""
"812773","success",""
"958212","success",""
"965967","success",""
"1010979","success",""
"1158552","success",""
"1160270","success",""
"1200946","success",""
"1238159","success",""
"1250234","success",""
"1375580","success",""
"1383367","success",""
"1513364","success",""
"1674645","success",""
"1711301","success",""
"1730824","success",""
"1749278","success",""
"1802115","success",""
"1891318","success",""
"1939800","success",""
"2060450","success",""
"2070612","success",""
"2161906","success",""
"2185553","success",""
"1238524","success",""
"1317869","success",""
"1493267","success",""
"1613304","success",""
"1729199","success",""
"1871676","success",""
"2137415","success",""
"2152823","success",""
"2190311","success",""
"2213405","success",""
"2259761","success",""
"2273179","success",""
"2378379","success",""
"2492491","success",""
"1087499","success",""
"1159554","success",""
"1195567","success",""
"1247275","success",""
"1327811","success",""
"1482267","success",""
"1757402","success",""
"1946141","success",""
"1962017","success",""
"2013036","success",""
"2177479","success",""
"2237644","success",""
"2253622","success",""
"2281067","success",""
"1000785","success",""
"1040764","success",""
"1053050","success",""
"1098591","success",""
"1129302","success",""
"1198442","success",""
"1239588","success",""
"1299665","success",""
"1318543","success",""
"1319163","success",""
"1389093","success",""
"1391818","success",""
"1406038","success",""
"1415877","success",""
"1293245","success",""
"1399686","success",""
"1535963","success",""
"1554439","success",""
"1672755","success",""
"1874434","success",""
"1875968","success",""
"1877624","success",""
"1978264","success",""
"1992852","success",""
"2146196","success",""
"2178828","success",""
"2184572","success",""
"2230353","success",""
"2301204","success",""
"1250591","success",""
"1272016","success",""
"1314570","success",""
"1351099","success",""
"1352481","success",""
"1469169","success",""
"1734496","success",""
"1766427","success",""
"1803632","success",""
"1823394","success",""
"2181202","success",""
"2181957","success",""
"2303876","success",""
"2340740","success",""
"2366166","success",""
"2214084","success",""
"2240665","success",""
"2419627","success",""
"2459205","success",""
"2471490","success",""
"2477699","success",""
"2491209","success",""
"2546524","success",""
"2571809","success",""
"2660535","success",""
"2673047","success",""
"2714854","success",""
"2875109","success",""
"3026358","success",""
"2607479","success",""
"2613832","success",""
"2670065","success",""
"2706448","success",""
