sku,status,error
"659356","success",""
"783349","success",""
"1002736","success",""
"1011082","success",""
"1033667","success",""
"1038950","success",""
"1116495","success",""
"1256448","success",""
"1333832","success",""
"1442336","success",""
"1498860","success",""
"1513979","success",""
"1606928","success",""
"2031381","success",""
"853904","success",""
"940171","success",""
"940225","success",""
"974921","success",""
"1074100","success",""
"1096461","success",""
"1255462","success",""
"1304307","success",""
"1336855","success",""
"1341474","success",""
"1472524","success",""
"1724156","success",""
"2217893","success",""
"665690","success",""
"846655","success",""
"858167","success",""
"891348","success",""
"929164","success",""
"929212","success",""
"979514","success",""
"1142694","success",""
"1237448","success",""
"1266858","success",""
"1293949","success",""
"1562500","success",""
"1757474","success",""
"699853","success",""
"737589","success",""
"761822","success",""
"778456","success",""
"967007","success",""
"992912","success",""
"1029152","success",""
"1347484","success",""
"1442519","success",""
"1657968","success",""
"1777986","success",""
"2063325","success",""
"2389299","success",""
"2680557","success",""
"634653","success",""
"657163","success",""
"661105","success",""
"685869","success",""
"829016","success",""
"873790","success",""
"1004285","success",""
"1114448","success",""
"1191030","success",""
"1219597","success",""
"1285321","success",""
"1541929","success",""
"1757946","success",""
"635925","success",""
"690986","success",""
"752411","success",""
"851869","success",""
"942442","success",""
"1069837","success",""
"1111882","success",""
"1129554","success",""
"1175650","success",""
"1188816","success",""
"1251013","success",""
"1252776","success",""
"1399136","success",""
"635671","success",""
"646896","success",""
"659290","success",""
"664037","success",""
"669778","success",""
"703893","success",""
"711946","success",""
"761640","success",""
"1018762","success",""
"1028396","success",""
"1076522","success",""
"1092612","success",""
"1101016","success",""
"654292","success",""
"707188","success",""
"876755","success",""
"920705","success",""
"965830","success",""
"995099","success",""
"1197284","success",""
"1206628","success",""
"1243335","success",""
"1245413","success",""
"1246895","success",""
"1515190","success",""
"1540746","success",""
"1904463","success",""
"2472543","success",""
"2886987","success",""
"3152085","success",""
"3220802","success",""
"3238577","success",""
"3264436","success",""
"3311552","success",""
"3424873","success",""
"3455036","success",""
"3461253","success",""
"3526281","success",""
"3812539","success",""
"4344181","success",""
"4370614","success",""
"4370630","success",""
"2633157","success",""
"2659376","success",""
"3157129","success",""
"3291710","success",""
"3339615","success",""
"3343574","success",""
"3385502","success",""
"3398242","success",""
"3533078","success",""
"3649427","success",""
"4041133","success",""
"4256230","success",""
"4370613","success",""
"4370623","success",""
"1817621","success",""
"1861239","success",""
"1870845","success",""
"1875872","success",""
"2326796","success",""
"2721835","success",""
"2786249","success",""
"3154404","success",""
"3238463","success",""
"3266264","success",""
"3326127","success",""
"3339379","success",""
"3390215","success",""
"4370612","success",""
"1450165","success",""
"1593598","success",""
"1665983","success",""
"1725450","success",""
"2492734","success",""
"2525247","success",""
"3041249","success",""
"3170414","success",""
"3439648","success",""
"3543650","success",""
"3585345","success",""
"3595285","success",""
"3682747","success",""
"3713297","success",""
"2125998","success",""
"2394970","success",""
"2717898","success",""
"2751556","success",""
"2784129","success",""
"2804948","success",""
"3295726","success",""
"3434170","success",""
"3534302","success",""
"4334740","success",""
"4351749","success",""
"4370619","success",""
"4370640","success",""
"4370642","success",""
"4370646","success",""
"1282614","success",""
"1354863","success",""
"1400605","success",""
"1452891","success",""
"1529379","success",""
"1680196","success",""
"1794989","success",""
"1941207","success",""
"2145942","success",""
"2154321","success",""
"2204148","success",""
"2353550","success",""
"2540155","success",""
"2455555","success",""
"3034998","success",""
"3044795","success",""
"3053781","success",""
"3324537","success",""
"3538510","success",""
"3614267","success",""
"4279567","success",""
"4370621","success",""
"4370624","success",""
"4370633","success",""
"2807489","success",""
"3056622","success",""
"3112392","success",""
"3238759","success",""
"3288754","success",""
"3308903","success",""
"3402787","success",""
"3461997","success",""
"3572377","success",""
"3713025","success",""
"3808687","success",""
"4130375","success",""
"4370649","success",""
"4370631","success",""
"4370636","success",""
"4370637","success",""
"4370639","success",""
"4370652","success",""
"4370618","success",""
"4370622","success",""
"4370643","success",""
"4370648","success",""
"2646594","success",""
"2651645","success",""
"2743948","success",""
"3062108","success",""
"3099896","success",""
"3148525","success",""
"3293924","success",""
"3542024","success",""
"3812806","success",""
"4082607","success",""
"4370620","success",""
"4370626","success",""
"4370629","success",""
"4370634","success",""
"3802919","success",""
"4212007","success",""
"4370615","success",""
"4370625","success",""
"4370627","success",""
"4370628","success",""
"4370632","success",""
"4370635","success",""
"4370641","success",""
"4370644","success",""
"4370650","success",""
"4370651","success",""
"4370653","success",""
"4370638","success",""
"4370645","success",""
"4370647","success",""
