sku,status,error
"707734","success",""
"771828","success",""
"776525","success",""
"796680","success",""
"911739","success",""
"931372","success",""
"964974","success",""
"1100986","success",""
"1206098","success",""
"1395768","success",""
"1551491","success",""
"2226678","success",""
"2608824","success",""
"2687949","success",""
"877853","success",""
"914474","success",""
"939784","success",""
"1071734","success",""
"1195687","success",""
"1195776","success",""
"1242406","success",""
"1702919","success",""
"1729900","success",""
"2004222","success",""
"2175534","success",""
"2227008","success",""
"2297199","success",""
"2515888","success",""
"638439","success",""
"641123","success",""
"830823","success",""
"879176","success",""
"879575","success",""
"947132","success",""
"1132747","success",""
"1280828","success",""
"1408371","success",""
"1683990","success",""
"2098111","success",""
"2140079","success",""
"2170683","success",""
"752534","success",""
"774514","success",""
"1011585","success",""
"1236390","success",""
"1270109","success",""
"1391861","success",""
"1512790","success",""
"1628859","success",""
"1870503","success",""
"2112975","success",""
"2142609","success",""
"2252521","success",""
"2254320","success",""
"711883","success",""
"1044456","success",""
"1054305","success",""
"1203117","success",""
"1339257","success",""
"1366495","success",""
"1371199","success",""
"1877910","success",""
"1947728","success",""
"1953321","success",""
"2081948","success",""
"2151947","success",""
"2153708","success",""
"634062","success",""
"903950","success",""
"1010912","success",""
"1011953","success",""
"1032145","success",""
"1201222","success",""
"1326740","success",""
"1346636","success",""
"1440942","success",""
"2034716","success",""
"2047561","success",""
"2246993","success",""
"2320778","success",""
"2325916","success",""
"704196","success",""
"763201","success",""
"840850","success",""
"898153","success",""
"979595","success",""
"1260710","success",""
"1606218","success",""
"1627039","success",""
"1725545","success",""
"2214066","success",""
"2238082","success",""
"2374781","success",""
"2437819","success",""
"2783087","success",""
"2883525","success",""
"3018655","success",""
"3041971","success",""
"3070045","success",""
"3070695","success",""
"3230332","success",""
"3326571","success",""
"3401832","success",""
"3422608","success",""
"3503051","success",""
"3540899","success",""
"3666068","success",""
"3940275","success",""
"2189657","success",""
"2192708","success",""
"2229960","success",""
"2233903","success",""
"2327481","success",""
"2440090","success",""
"2498522","success",""
"2504038","success",""
"2671391","success",""
"2817023","success",""
"2924272","success",""
"3160676","success",""
"3235050","success",""
"3087431","success",""
"3138025","success",""
"3198977","success",""
"3214852","success",""
"3267746","success",""
"3457918","success",""
"3459648","success",""
"3576470","success",""
"3595733","success",""
"3962623","success",""
"4019117","success",""
"4019144","success",""
"4033042","success",""
"2188182","success",""
"2214059","success",""
"2399491","success",""
"2687951","success",""
"2786123","success",""
"3081711","success",""
"3107444","success",""
"3113388","success",""
"3148282","success",""
"3233400","success",""
"3290764","success",""
"3428171","success",""
"3445989","success",""
"2588783","success",""
"2599901","success",""
"2658492","success",""
"2666143","success",""
"2769971","success",""
"2999350","success",""
"3336510","success",""
"3445237","success",""
"3449868","success",""
"3463153","success",""
"3574822","success",""
"3583952","success",""
"3676063","success",""
"3698373","success",""
"2399595","success",""
"2476149","success",""
"3028429","success",""
"3071715","success",""
"3184170","success",""
"3242262","success",""
"3268592","success",""
"3387435","success",""
"3546425","success",""
"3694861","success",""
"4001103","success",""
"4022416","success",""
"4047973","success",""
"2313602","success",""
"2379669","success",""
"2529024","success",""
"2598490","success",""
"2875863","success",""
"2961612","success",""
"3243557","success",""
"3250632","success",""
"3448570","success",""
"3619921","success",""
"3828490","success",""
"3906414","success",""
"3999587","success",""
"646992","success",""
"849116","success",""
"865319","success",""
"876769","success",""
"932832","success",""
"1044548","success",""
"1517106","success",""
"1530365","success",""
"1609311","success",""
"2049487","success",""
"2195543","success",""
"2230010","success",""
"2279329","success",""
"2521242","success",""
"3397552","success",""
"3399237","success",""
"3425450","success",""
"3616106","success",""
"3674114","success",""
"3713129","success",""
"3793972","success",""
"3816699","success",""
"3956943","success",""
"3975736","success",""
"4010476","success",""
"4028621","success",""
"4367659","success",""
"4381861","success",""
"3989077","success",""
"4006853","success",""
"4197059","success",""
"4271363","success",""
"4315349","success",""
"4381879","success",""
"4381896","success",""
"4381901","success",""
"4381905","success",""
"4381910","success",""
"4381919","success",""
"4381926","success",""
"4381931","success",""
"4239139","success",""
"4346299","success",""
"4381864","success",""
"4381881","success",""
"4381889","success",""
"4381902","success",""
"4381913","success",""
"4381925","success",""
"3467835","success",""
"3532792","success",""
"3720426","success",""
"3961708","success",""
"3979775","success",""
"3982722","success",""
"4068428","success",""
"4075457","success",""
"4076552","success",""
"4153869","success",""
"4326845","success",""
"4381854","success",""
"4381856","success",""
"4381869","success",""
"4381873","success",""
"3205759","success",""
"3244242","success",""
"3258955","success",""
"3298590","success",""
"3344614","success",""
"3429079","success",""
"3532207","success",""
"3618255","success",""
"3659019","success",""
"3671393","success",""
"3771797","success",""
"3787156","success",""
"3967274","success",""
"3983239","success",""
"4003301","success",""
"4062492","success",""
"4381860","success",""
"4381862","success",""
"4381866","success",""
"4381870","success",""
"4381876","success",""
"4381885","success",""
"4381887","success",""
"4381891","success",""
"4381898","success",""
"4381909","success",""
"4381914","success",""
"4381916","success",""
"4381924","success",""
"4381863","success",""
"4381871","success",""
"4381882","success",""
"4381883","success",""
"4381888","success",""
"4381904","success",""
"4381907","success",""
"4381908","success",""
"4381921","success",""
"4381915","success",""
"4381918","success",""
"4381920","success",""
"4381923","success",""
"4381930","success",""
"4381932","success",""
"4381927","success",""
"4381865","success",""
"4381874","success",""
"4381875","success",""
"4381878","success",""
"4381880","success",""
"4381884","success",""
"4381886","success",""
"4381895","success",""
"4381897","success",""
"4381912","success",""
"4381917","success",""
"3985917","success",""
"3995033","success",""
"4075029","success",""
"4138075","success",""
"4381858","success",""
"4381890","success",""
"4381892","success",""
"4381899","success",""
"4381900","success",""
"4381906","success",""
"4381911","success",""
"4381929","success",""
"3739395","success",""
"3841149","success",""
"4183292","success",""
"4346801","success",""
"4381855","success",""
"4381859","success",""
"4381867","success",""
"4381868","success",""
