sku,status,error
"924990","success",""
"940001","success",""
"989688","success",""
"1055211","success",""
"1216109","success",""
"1766558","success",""
"1873402","success",""
"1906279","success",""
"1957438","success",""
"3354489","success",""
"3808606","success",""
"3972157","success",""
"3984878","success",""
"4370577","success",""
"682414","success",""
"1042421","success",""
"1164532","success",""
"1740405","success",""
"1914188","success",""
"2674790","success",""
"2763388","success",""
"2971203","success",""
"3260620","success",""
"3405741","success",""
"3468089","success",""
"3608400","success",""
"3815038","success",""
"4370568","success",""
"694793","success",""
"766945","success",""
"1014295","success",""
"1081661","success",""
"1633516","success",""
"2921442","success",""
"3075907","success",""
"3191948","success",""
"3428301","success",""
"3462144","success",""
"3693624","success",""
"3713648","success",""
"3765075","success",""
"4280892","success",""
"647175","success",""
"760774","success",""
"790689","success",""
"857366","success",""
"1153848","success",""
"1170224","success",""
"1267177","success",""
"1609543","success",""
"1894879","success",""
"2830561","success",""
"3205506","success",""
"3283285","success",""
"3310416","success",""
"3361607","success",""
"791773","success",""
"1293533","success",""
"1444028","success",""
"1596532","success",""
"2501832","success",""
"2831965","success",""
"3828877","success",""
"4370574","success",""
"4370576","success",""
"4370579","success",""
"720739","success",""
"873218","success",""
"1376315","success",""
"2395438","success",""
"2656445","success",""
"3429333","success",""
"4014923","success",""
"4370570","success",""
"4370580","success",""
"4370586","success",""
"4370592","success",""
"4370581","success",""
"4370589","success",""
"670281","success",""
"917588","success",""
"1928382","success",""
"1982075","success",""
"2168939","success",""
"2441263","success",""
"3085072","success",""
"3657138","success",""
"4370565","success",""
"4370567","success",""
"4370575","success",""
"4370582","success",""
"4370585","success",""
"4370590","success",""
"3935591","success",""
"3939047","success",""
"4281229","success",""
"4370566","success",""
"4370578","success",""
"4370588","success",""
"4286572","success",""
"4370569","success",""
"4370571","success",""
"4370573","success",""
"4370591","success",""
"790327","success",""
"1187916","success",""
"1460973","success",""
"1493454","success",""
"1820027","success",""
"3231004","success",""
"3268689","success",""
"3982618","success",""
"4217235","success",""
"4351288","success",""
"4370572","success",""
"4370587","success",""
