sku,status,error
"682739","success",""
"742446","success",""
"865272","success",""
"879851","success",""
"915602","success",""
"1120835","success",""
"1204680","success",""
"1214298","success",""
"1294390","success",""
"1969958","success",""
"2075152","success",""
"2144243","success",""
"2150791","success",""
"664928","success",""
"1030123","success",""
"1185303","success",""
"1194400","success",""
"1323599","success",""
"1486246","success",""
"1532280","success",""
"1652413","success",""
"1694104","success",""
"2153162","success",""
"2445406","success",""
"3089496","success",""
"3169458","success",""
"3228388","success",""
"661371","success",""
"737698","success",""
"815834","success",""
"1017557","success",""
"1282235","success",""
"1293697","success",""
"1371985","success",""
"1407821","success",""
"1658784","success",""
"1798748","success",""
"2015094","success",""
"2153655","success",""
"2494377","success",""
"2524948","success",""
"639175","success",""
"647771","success",""
"674222","success",""
"776368","success",""
"858867","success",""
"965357","success",""
"988156","success",""
"1306501","success",""
"1366704","success",""
"2505047","success",""
"2869702","success",""
"2890304","success",""
"2962275","success",""
"666346","success",""
"689389","success",""
"695792","success",""
"793578","success",""
"793589","success",""
"833652","success",""
"886490","success",""
"931007","success",""
"969609","success",""
"1006789","success",""
"1234619","success",""
"1380838","success",""
"1859593","success",""
"636092","success",""
"930753","success",""
"1084896","success",""
"1094598","success",""
"1231969","success",""
"1368653","success",""
"1444193","success",""
"1607399","success",""
"1707912","success",""
"2325679","success",""
"2628327","success",""
"2753488","success",""
"2943251","success",""
"3191573","success",""
"658359","success",""
"687003","success",""
"703735","success",""
"807313","success",""
"815604","success",""
"845029","success",""
"875127","success",""
"995191","success",""
"1009765","success",""
"1031142","success",""
"1065257","success",""
"1076184","success",""
"1128073","success",""
"1203009","success",""
"688785","success",""
"818973","success",""
"831600","success",""
"949277","success",""
"1018378","success",""
"1034823","success",""
"1060535","success",""
"1110481","success",""
"1196952","success",""
"1252740","success",""
"1309600","success",""
"1705501","success",""
"2050548","success",""
"3290739","success",""
"3311813","success",""
"3494691","success",""
"3495083","success",""
"3543051","success",""
"3662346","success",""
"4377116","success",""
"4377121","success",""
"4377123","success",""
"4377125","success",""
"4377126","success",""
"4377133","success",""
"4377137","success",""
"4377142","success",""
"4377145","success",""
"2166981","success",""
"2183156","success",""
"2200149","success",""
"2205436","success",""
"2214441","success",""
"2890302","success",""
"3082721","success",""
"3189397","success",""
"3201230","success",""
"3269929","success",""
"3428225","success",""
"3541416","success",""
"3906368","success",""
"3992395","success",""
"2556707","success",""
"2820896","success",""
"2877144","success",""
"2939983","success",""
"3099108","success",""
"3170798","success",""
"3264235","success",""
"3306817","success",""
"3310787","success",""
"3311693","success",""
"3794126","success",""
"3915810","success",""
"4037856","success",""
"4377117","success",""
"1541327","success",""
"1615337","success",""
"1646910","success",""
"2015780","success",""
"2213498","success",""
"2697559","success",""
"3406575","success",""
"3411704","success",""
"3424095","success",""
"3465512","success",""
"3551393","success",""
"3669405","success",""
"4134065","success",""
"2257960","success",""
"2408780","success",""
"2572738","success",""
"2749267","success",""
"3136457","success",""
"3319206","success",""
"3319957","success",""
"3360582","success",""
"3426994","success",""
"3447105","success",""
"3463852","success",""
"3533215","success",""
"3615327","success",""
"3749500","success",""
"3265948","success",""
"3403283","success",""
"3420195","success",""
"3428467","success",""
"3544618","success",""
"3546997","success",""
"3795858","success",""
"4377122","success",""
"4377129","success",""
"4377130","success",""
"4377135","success",""
"4377141","success",""
"2386599","success",""
"2510669","success",""
"2559549","success",""
"3065336","success",""
"3408632","success",""
"3623089","success",""
"3803841","success",""
"4033588","success",""
"4049625","success",""
"4079115","success",""
"4377132","success",""
"4377136","success",""
"3218533","success",""
"3295882","success",""
"3318094","success",""
"3386248","success",""
"3469311","success",""
"3475650","success",""
"3476977","success",""
"3503298","success",""
"3551019","success",""
"3723703","success",""
"3876238","success",""
"4119922","success",""
"4377114","success",""
"4377120","success",""
"4377139","success",""
"3998913","success",""
"4121758","success",""
"4182543","success",""
"4219731","success",""
"4377118","success",""
"4377127","success",""
"4377134","success",""
"4377128","success",""
"4377146","success",""
"4377119","success",""
"4377131","success",""
"4377147","success",""
"4377148","success",""
"4377150","success",""
"4168238","success",""
"4188146","success",""
"4377115","success",""
"4377124","success",""
"4377138","success",""
"4377140","success",""
"4377143","success",""
"4377144","success",""
"4377149","success",""
