sku,status,error
633219,success,
633234,success,
633283,success,
633348,success,
633368,success,
633383,success,
633385,success,
633430,success,
633450,success,
633497,success,
633508,success,
633529,success,
633549,success,
633567,success,
633205,success,
633252,success,
633260,success,
633287,success,
633300,success,
633302,success,
633327,success,
633356,success,
633382,success,
633401,success,
633404,success,
633413,success,
633414,success,
633480,success,
633227,success,
633230,success,
633253,success,
633257,success,
633268,success,
633296,success,
633308,success,
633374,success,
633375,success,
633379,success,
633384,success,
633389,success,
633393,success,
633188,success,
633210,success,
633226,success,
633240,success,
633365,success,
633418,success,
633449,success,
633467,success,
633473,success,
633479,success,
633489,success,
633493,success,
633495,success,
633533,success,
633167,success,
633170,success,
633193,success,
633242,success,
633272,success,
633317,success,
633322,success,
633481,success,
633499,success,
633538,success,
633554,success,
633568,success,
633573,success,
633587,success,
633178,success,
633215,success,
633245,success,
633250,success,
633258,success,
633274,success,
633281,success,
633297,success,
633324,success,
633330,success,
633415,success,
633419,success,
633428,success,
633431,success,
633183,success,
633185,success,
633190,success,
633200,success,
633213,success,
633229,success,
633248,success,
633265,success,
633280,success,
633285,success,
633347,success,
633354,success,
633369,success,
633388,success,
633547,success,
633548,success,
633643,success,
633697,success,
633714,success,
633738,success,
633747,success,
633798,success,
633805,success,
633818,success,
633822,success,
633825,success,
633977,success,
633556,success,
633564,success,
633598,success,
633601,success,
633610,success,
633613,success,
633642,success,
633692,success,
633709,success,
633785,success,
633839,success,
633865,success,
633868,success,
633878,success,
633422,success,
633527,success,
633532,success,
633630,success,
633639,success,
633685,success,
633711,success,
633715,success,
633719,success,
633771,success,
633783,success,
633789,success,
633800,success,
633824,success,
633574,success,
633576,success,
633604,success,
633626,success,
633637,success,
633652,success,
633663,success,
633698,success,
633708,success,
633730,success,
633765,success,
633767,success,
633772,success,
633786,success,
633432,success,
633444,success,
633462,success,
633475,success,
633488,success,
633526,success,
633535,success,
633545,success,
633583,success,
633607,success,
633617,success,
633636,success,
633640,success,
633616,success,
633633,success,
633675,success,
633677,success,
633689,success,
633699,success,
633734,success,
633752,success,
633758,success,
633784,success,
633787,success,
633814,success,
633857,success,
633888,success,
633411,success,
633427,success,
633460,success,
633464,success,
633471,success,
633507,success,
633513,success,
633542,success,
633544,success,
633559,success,
633609,success,
633618,success,
633635,success,
633649,success,
634041,success,
634070,success,
634094,success,
634102,success,
634180,success,
634213,success,
634216,success,
634226,success,
634242,success,
634257,success,
634286,success,
634292,success,
634318,success,
634321,success,
633898,success,
633914,success,
633943,success,
633946,success,
633958,success,
633967,success,
633981,success,
634008,success,
634030,success,
634045,success,
634055,success,
634074,success,
634129,success,
633189,success,
633196,success,
633204,success,
633239,success,
633243,success,
633299,success,
633307,success,
633335,success,
633340,success,
633377,success,
633441,success,
633477,success,
633506,success,
633827,success,
633831,success,
633846,success,
633851,success,
633876,success,
633922,success,
633930,success,
633947,success,
633949,success,
633950,success,
633964,success,
634005,success,
634013,success,
634021,success,
633793,success,
633905,success,
633925,success,
634044,success,
634053,success,
634056,success,
634060,success,
634061,success,
634080,success,
634098,success,
634101,success,
634104,success,
634119,success,
634120,success,
633660,success,
633680,success,
633682,success,
633707,success,
633717,success,
633736,success,
633750,success,
633770,success,
633797,success,
633821,success,
633889,success,
633900,success,
633907,success,
633890,success,
633913,success,
633924,success,
633926,success,
633992,success,
634037,success,
634057,success,
634064,success,
634116,success,
634128,success,
634137,success,
634157,success,
634165,success,
634338,success,
634370,success,
634412,success,
634423,success,
634427,success,
634429,success,
634433,success,
634466,success,
634556,success,
634599,success,
634614,success,
634636,success,
634670,success,
633935,success,
633942,success,
633951,success,
633976,success,
633997,success,
634026,success,
634091,success,
634108,success,
634194,success,
634214,success,
634252,success,
634281,success,
634342,success,
634369,success,
634199,success,
634203,success,
634206,success,
634232,success,
634238,success,
634263,success,
634289,success,
634290,success,
634303,success,
634329,success,
634340,success,
634364,success,
634372,success,
634175,success,
634185,success,
634192,success,
634262,success,
634279,success,
634283,success,
634312,success,
634330,success,
634352,success,
634379,success,
634426,success,
634432,success,
634453,success,
634133,success,
634140,success,
634152,success,
634161,success,
634167,success,
634182,success,
634205,success,
634234,success,
634255,success,
634285,success,
634313,success,
634319,success,
634325,success,
633510,success,
633546,success,
633563,success,
633569,success,
633582,success,
633590,success,
633593,success,
633703,success,
633705,success,
633712,success,
633735,success,
633756,success,
633810,success,
634375,success,
634404,success,
634441,success,
634444,success,
634445,success,
634463,success,
634485,success,
634512,success,
634534,success,
634541,success,
634561,success,
634674,success,
634699,success,
634720,success,
634689,success,
634868,success,
634908,success,
634909,success,
634915,success,
634924,success,
634936,success,
634945,success,
634976,success,
634999,success,
635020,success,
635025,success,
635100,success,
635136,success,
634470,success,
634486,success,
634527,success,
634529,success,
634536,success,
634551,success,
634560,success,
634576,success,
634578,success,
634594,success,
634664,success,
634672,success,
634685,success,
634384,success,
634422,success,
634446,success,
634503,success,
634589,success,
634596,success,
634609,success,
634715,success,
634726,success,
634746,success,
634747,success,
634752,success,
634754,success,
634774,success,
634073,success,
634079,success,
634092,success,
634100,success,
634123,success,
634148,success,
634162,success,
634271,success,
634277,success,
634280,success,
634282,success,
634294,success,
634317,success,
634381,success,
634331,success,
634351,success,
634401,success,
634408,success,
634410,success,
634425,success,
634456,success,
634473,success,
634575,success,
634584,success,
634607,success,
634624,success,
634642,success,
634644,success,
635145,success,
635160,success,
635161,success,
635163,success,
635210,success,
635245,success,
635256,success,
635271,success,
635276,success,
635285,success,
635319,success,
635328,success,
635448,success,
635512,success,
633850,success,
633858,success,
633893,success,
633894,success,
633932,success,
633986,success,
634015,success,
634028,success,
634031,success,
634071,success,
634118,success,
634139,success,
634155,success,
634693,success,
634703,success,
634717,success,
634736,success,
634775,success,
634792,success,
634804,success,
634814,success,
634836,success,
634843,success,
634849,success,
634895,success,
634896,success,
634389,success,
634403,success,
634448,success,
634459,success,
634460,success,
634483,success,
634490,success,
634497,success,
634554,success,
634581,success,
634590,success,
634601,success,
634608,success,
634618,success,
634657,success,
634668,success,
634710,success,
634713,success,
634731,success,
634742,success,
634743,success,
634784,success,
634793,success,
634797,success,
634809,success,
634821,success,
634822,success,
634825,success,
635514,success,
635528,success,
635553,success,
635562,success,
635589,success,
635599,success,
635612,success,
635613,success,
635624,success,
635625,success,
635641,success,
635664,success,
635701,success,
634745,success,
634757,success,
634764,success,
634778,success,
634795,success,
634841,success,
634863,success,
634964,success,
634975,success,
635027,success,
635060,success,
635176,success,
635179,success,
634813,success,
634860,success,
634881,success,
634933,success,
634935,success,
634937,success,
634946,success,
634947,success,
634950,success,
635011,success,
635032,success,
635114,success,
635138,success,
634164,success,
634177,success,
634193,success,
634196,success,
634217,success,
634272,success,
634310,success,
634327,success,
634365,success,
634390,success,
634405,success,
634424,success,
634442,success,
634916,success,
634922,success,
634923,success,
634971,success,
634973,success,
634977,success,
634988,success,
634992,success,
635028,success,
635051,success,
635059,success,
635080,success,
635093,success,
635098,success,
634648,success,
634660,success,
634681,success,
634702,success,
634708,success,
634783,success,
634785,success,
634844,success,
634892,success,
634899,success,
634904,success,
634911,success,
634918,success,
635190,success,
635199,success,
635201,success,
635209,success,
