sku,status,error
"634878","success",""
"688909","success",""
"782271","success",""
"785041","success",""
"895355","success",""
"902390","success",""
"939785","success",""
"939801","success",""
"942306","success",""
"1012233","success",""
"1026009","success",""
"1039483","success",""
"1157070","success",""
"1315811","success",""
"1431319","success",""
"1527347","success",""
"2030811","success",""
"2160841","success",""
"2186257","success",""
"2186296","success",""
"2205936","success",""
"2379129","success",""
"2440606","success",""
"2490967","success",""
"2535071","success",""
"2822609","success",""
"2894848","success",""
"3015661","success",""
"3084438","success",""
"3209994","success",""
"3284003","success",""
"3286357","success",""
"3294914","success",""
"3296365","success",""
"3304271","success",""
"3312751","success",""
"3338219","success",""
"3518228","success",""
"3549315","success",""
"3621295","success",""
"3699690","success",""
"3870713","success",""
"3985156","success",""
"4107346","success",""
"4323855","success",""
"4381938","success",""
"4381939","success",""
"4381940","success",""
"4381941","success",""
"4381942","success",""
"4381943","success",""
"4381944","success",""
"4381945","success",""
"4381946","success",""
"4381947","success",""
"4381948","success",""
"4381949","success",""
"4381950","success",""
"4381951","success",""
"4381952","success",""
"4381953","success",""
"4381954","success",""
"4381955","success",""
"4381956","success",""
"4381957","success",""
"4381958","success",""
"4381959","success",""
"4381960","success",""
