sku,status,error
"636089","success",""
"639253","success",""
"642486","success",""
"649097","success",""
"659811","success",""
"674420","success",""
"675268","success",""
"680978","success",""
"684005","success",""
"684211","success",""
"728174","success",""
"733429","success",""
"738860","success",""
"744816","success",""
"748432","success",""
"754620","success",""
"762238","success",""
"778424","success",""
"782211","success",""
"787581","success",""
"788722","success",""
"789447","success",""
"800948","success",""
"810679","success",""
"823113","success",""
"828578","success",""
"835349","success",""
"839008","success",""
"839016","success",""
"844071","success",""
"855907","success",""
"858102","success",""
"860301","success",""
"870688","success",""
"875738","success",""
"902942","success",""
"923435","success",""
"944762","success",""
"956700","success",""
"959802","success",""
"960943","success",""
"965680","success",""
"966036","success",""
"966600","success",""
"973077","success",""
"984491","success",""
"984732","success",""
"984842","success",""
"990978","success",""
"1000157","success",""
"1004984","success",""
"1005887","success",""
"1007885","success",""
"1007945","success",""
"1025327","success",""
"1034511","success",""
"1043591","success",""
"1044176","success",""
"1047841","success",""
"1056917","success",""
"1058793","success",""
"1060925","success",""
"1065946","success",""
"1067592","success",""
"1075127","success",""
"1075269","success",""
"1078971","success",""
"1090729","success",""
"1092342","success",""
"1092417","success",""
"1117999","success",""
"1119777","success",""
"1123258","success",""
"1127643","success",""
"1131621","success",""
"1148173","success",""
"1165015","success",""
"1166843","success",""
"1189430","success",""
"1191312","success",""
"1197509","success",""
"1200042","success",""
"1201962","success",""
"1203398","success",""
"1205832","success",""
"1218112","success",""
"1231755","success",""
"1240497","success",""
"1240755","success",""
"1308354","success",""
"1331088","success",""
"1352579","success",""
"1376859","success",""
"1377957","success",""
"1380691","success",""
"1445573","success",""
"1511736","success",""
"1676971","success",""
"1676994","success",""
"1685818","success",""
"1716570","success",""
"1717383","success",""
"1734335","success",""
"1734566","success",""
"1742083","success",""
"1743275","success",""
"1795375","success",""
"1803806","success",""
"1900742","success",""
"1939836","success",""
"1951524","success",""
"1955974","success",""
"1956900","success",""
"2000410","success",""
"2034708","success",""
"2039555","success",""
"2046738","success",""
"2153960","success",""
"2457674","success",""
"2470237","success",""
"2533968","success",""
"2555110","success",""
"2563904","success",""
"2573559","success",""
"2584859","success",""
"2596698","success",""
"2599669","success",""
"2603649","success",""
"2613336","success",""
"2652766","success",""
"2680698","success",""
"2697629","success",""
"2697922","success",""
"2699953","success",""
"2736044","success",""
"2854635","success",""
"2898743","success",""
"2958558","success",""
"2969359","success",""
"2973037","success",""
"2991733","success",""
"3024326","success",""
"3046191","success",""
"3085561","success",""
"3089518","success",""
"3091169","success",""
"3100052","success",""
"3101402","success",""
"3138191","success",""
"3147599","success",""
"3174936","success",""
"3174937","success",""
"3175083","success",""
"3177675","success",""
"3178202","success",""
"3199923","success",""
"3221968","success",""
"3226858","success",""
"3231739","success",""
"3241592","success",""
"3260723","success",""
"3275262","success",""
"3291552","success",""
"3297670","success",""
"3300569","success",""
"3311244","success",""
"3311601","success",""
"3316160","success",""
"3316483","success",""
"3319660","success",""
"3326573","success",""
"3332318","success",""
"3342220","success",""
"3346302","success",""
"3350571","success",""
"3359101","success",""
"3370240","success",""
"3391590","success",""
"3404872","success",""
"3413698","success",""
"3414344","success",""
"3423640","success",""
"3425661","success",""
"3437128","success",""
"3437846","success",""
"3447483","success",""
"3449920","success",""
"3460558","success",""
"3469778","success",""
"3470350","success",""
"3479063","success",""
"3481864","success",""
"3507561","success",""
"3517280","success",""
"3520795","success",""
"3533326","success",""
"3539398","success",""
"3554092","success",""
"3556869","success",""
"3561966","success",""
"3562728","success",""
"3795447","success",""
"3798225","success",""
"3802626","success",""
"3985292","success",""
"4137692","success",""
"4177672","success",""
"4233959","success",""
"4245050","success",""
"4246531","success",""
"4288652","success",""
"4306607","success",""
"4325479","success",""
"4338572","success",""
"4364291","success",""
"4364292","success",""
"4364293","success",""
"4364294","success",""
"4364295","success",""
"4364296","success",""
"4364297","success",""
"4364298","success",""
"4364299","success",""
"4364300","success",""
"4364301","success",""
"4364302","success",""
"4364303","success",""
"4364304","success",""
"4364305","success",""
"4364306","success",""
"4364307","success",""
"4364308","success",""
"4364311","success",""
"4364312","success",""
"4364313","success",""
"4364314","success",""
"4364317","success",""
"4364318","success",""
"4364319","success",""
"4364320","success",""
"4364321","success",""
"4364322","success",""
"4364324","success",""
"4364325","success",""
"4364326","success",""
"4364327","success",""
