sku,status,error
BU59804,success,
VE72478,success,
CR87808,success,
QX49605,success,
MD81395,success,
JE09108,success,
RB25465,success,
TR55013,success,
NI71039,success,
AT91615,success,
NC93162,success,
WO24838,success,
BZ58858,success,
HJ61156,success,
ZM16269,success,
GY56560,success,
AY04614,success,
PK86401,success,
VR48502,success,
ZY96654,success,
YU49836,success,
AF43963,success,
DD52877,success,
MS66390,success,
YJ72242,success,
WY50983,success,
YJ79197,success,
JW32393,success,
SF12241,success,
PH08115,success,
UT10287,success,
BX27479,success,
AY23799,success,
MW81348,success,
SN10373,success,
PS14588,success,
WX05421,success,
MA86150,success,
KP58251,success,
XD23374,success,
XW25242,success,
ND31215,success,
TE14690,success,
DE21685,success,
FS58131,success,
SS42745,success,
UN04095,success,
ZG25187,success,
PN40229,success,
SG28751,success,
SY01468,success,
GR34798,success,
DB89517,success,
MR34035,success,
JB23865,success,
SP46421,success,
GH89540,success,
KV64187,success,
FA21073,success,
GZ25266,success,
FC65849,success,
SO46897,success,
YL23416,success,
GA34342,success,
RW71094,success,
BI23229,success,
XZ75311,success,
OA45505,success,
RM58295,success,
QJ84508,success,
QF17277,success,
FL12003,success,
CQ84961,success,
ZP14375,success,
YK41174,success,
AN00874,success,
GI92254,success,
PQ80153,success,
PY68780,success,
LL83035,success,
HA69026,success,
LX61594,success,
KP01091,success,
PH23150,success,
DB83982,success,
MS60816,success,
MN32138,success,
OQ21969,success,
WV41107,success,
WA24366,success,
RF98573,success,
XG83680,success,
HP86296,success,
ZC49178,success,
OC78890,success,
HV99357,success,
WI93110,success,
IZ32061,success,
JD42246,success,
XW13424,success,
