sku,status,error
"712058","success",""
"3401708","success",""
"3628830","success",""
"4038589","success",""
"4131942","success",""
"4381965","success",""
"4381968","success",""
"4381974","success",""
"795399","success",""
"818004","success",""
"1192380","success",""
"2611222","success",""
"2622507","success",""
"3148291","success",""
"3301846","success",""
"3412728","success",""
"4174662","success",""
"4290601","success",""
"4381966","success",""
"4381977","success",""
"4381984","success",""
"939793","success",""
"2239066","success",""
"2241811","success",""
"2400927","success",""
"3399194","success",""
"4036666","success",""
"4381972","success",""
"4381973","success",""
"939802","success",""
"2313010","success",""
"3161370","success",""
"3592529","success",""
"3998645","success",""
"4272958","success",""
"4381976","success",""
"4381981","success",""
"1132999","success",""
"2533342","success",""
"3437597","success",""
"4381961","success",""
"4381963","success",""
"4381970","success",""
"4381975","success",""
"4381978","success",""
"4381982","success",""
"1469303","success",""
"2252689","success",""
"3196355","success",""
"3763129","success",""
"4016868","success",""
"4056944","success",""
"4138396","success",""
"4148486","success",""
"4338929","success",""
"4381971","success",""
"751374","success",""
"789925","success",""
"830299","success",""
"938277","success",""
"1024841","success",""
"4310799","success",""
"4333781","success",""
"4381962","success",""
"4381964","success",""
"4381967","success",""
"4381969","success",""
"4381979","success",""
"4381980","success",""
"1255434","success",""
"1353344","success",""
"1417664","success",""
"2137327","success",""
"2182381","success",""
"2504628","success",""
"2746260","success",""
"3598476","success",""
"3713764","success",""
"3866264","success",""
"4134520","success",""
"4381983","success",""
