sku,status,error
"703169","success",""
"709095","success",""
"717583","success",""
"749324","success",""
"785232","success",""
"790396","success",""
"809132","success",""
"820105","success",""
"844728","success",""
"875681","success",""
"935658","success",""
"1008186","success",""
"1021661","success",""
"650298","success",""
"661237","success",""
"669365","success",""
"701468","success",""
"711417","success",""
"718610","success",""
"760122","success",""
"760997","success",""
"827343","success",""
"832442","success",""
"874508","success",""
"893384","success",""
"1081111","success",""
"648577","success",""
"664593","success",""
"695648","success",""
"763001","success",""
"772518","success",""
"858383","success",""
"931068","success",""
"976979","success",""
"1080371","success",""
"1081365","success",""
"1089696","success",""
"1200439","success",""
"1203497","success",""
"649260","success",""
"670868","success",""
"724373","success",""
"744820","success",""
"885528","success",""
"904411","success",""
"911594","success",""
"1016592","success",""
"1033187","success",""
"1037416","success",""
"1055701","success",""
"1071406","success",""
"1091246","success",""
"639493","success",""
"662717","success",""
"662994","success",""
"751725","success",""
"753526","success",""
"898826","success",""
"949677","success",""
"951148","success",""
"1197191","success",""
"1283877","success",""
"1315985","success",""
"1387176","success",""
"1387926","success",""
"1664324","success",""
"634521","success",""
"638842","success",""
"693614","success",""
"715371","success",""
"757649","success",""
"759137","success",""
"839344","success",""
"910242","success",""
"1005018","success",""
"1007962","success",""
"1009507","success",""
"1060494","success",""
"1126882","success",""
"697846","success",""
"750030","success",""
"789248","success",""
"809430","success",""
"846985","success",""
"881480","success",""
"885047","success",""
"926860","success",""
"1013479","success",""
"1038845","success",""
"1079375","success",""
"1085783","success",""
"1116105","success",""
"1128515","success",""
"652511","success",""
"653250","success",""
"664724","success",""
"835985","success",""
"992213","success",""
"1132026","success",""
"1210037","success",""
"1212228","success",""
"1253019","success",""
"1269384","success",""
"1299386","success",""
"1305847","success",""
"1347569","success",""
"1390814","success",""
"1206432","success",""
"1249550","success",""
"1258151","success",""
"1308423","success",""
"1313751","success",""
"1340280","success",""
"1444612","success",""
"1777284","success",""
"1780093","success",""
"1846705","success",""
"1888667","success",""
"2004418","success",""
"2028323","success",""
"1244390","success",""
"1287166","success",""
"1466383","success",""
"1510408","success",""
"1529876","success",""
"1546022","success",""
"1627903","success",""
"1760317","success",""
"1844734","success",""
"1878212","success",""
"2192396","success",""
"2542283","success",""
"2587264","success",""
"1733247","success",""
"1811818","success",""
"2107454","success",""
"2145583","success",""
"2156320","success",""
"2183976","success",""
"2199907","success",""
"2373100","success",""
"2424616","success",""
"2478535","success",""
"2569374","success",""
"2627292","success",""
"2737764","success",""
"1113455","success",""
"1191013","success",""
"1197434","success",""
"1207459","success",""
"1275012","success",""
"1292546","success",""
"1516678","success",""
"1589066","success",""
"1610480","success",""
"1806081","success",""
"1813448","success",""
"2159235","success",""
"2184922","success",""
"1209844","success",""
"1210819","success",""
"1249909","success",""
"1276935","success",""
"1435770","success",""
"1813283","success",""
"1964479","success",""
"2068471","success",""
"2153678","success",""
"2200815","success",""
"2239563","success",""
"2282608","success",""
"2383695","success",""
"2753794","success",""
"1252124","success",""
"1275553","success",""
"1307566","success",""
"1396849","success",""
"1475097","success",""
"1802600","success",""
"1883059","success",""
"2044105","success",""
"2172791","success",""
"2193445","success",""
"2256664","success",""
"2562671","success",""
"2563222","success",""
"1440124","success",""
"1524897","success",""
"1553965","success",""
"1749864","success",""
"1801606","success",""
"1853190","success",""
"1859682","success",""
"2441241","success",""
"2778141","success",""
"2870139","success",""
"3046536","success",""
"3055504","success",""
"3071716","success",""
"3182279","success",""
"1195162","success",""
"1293670","success",""
"1355563","success",""
"1500603","success",""
"1787928","success",""
"1799580","success",""
"1836826","success",""
"1865531","success",""
"2272344","success",""
"2386087","success",""
"2386208","success",""
"2749931","success",""
"2769272","success",""
"2900112","success",""
"2030888","success",""
"2125867","success",""
"2213954","success",""
"2245802","success",""
"2371990","success",""
"2402895","success",""
"2504253","success",""
"2542732","success",""
"2564331","success",""
"2570642","success",""
"2687388","success",""
"2793388","success",""
"3121953","success",""
"3289653","success",""
"3115455","success",""
"3254764","success",""
"3278092","success",""
"3292972","success",""
"3304745","success",""
"3307537","success",""
"3416300","success",""
"3525649","success",""
"3529426","success",""
"3603015","success",""
"3663938","success",""
"3709244","success",""
"4003677","success",""
"4104628","success",""
"4104799","success",""
"2614291","success",""
"2747021","success",""
"2747491","success",""
"2904119","success",""
"3092279","success",""
"3099211","success",""
"3158114","success",""
"3163272","success",""
"3235123","success",""
"3372631","success",""
"3436423","success",""
"3444032","success",""
"3554061","success",""
"3636615","success",""
"2887067","success",""
"2926216","success",""
"2926514","success",""
"2997675","success",""
"3100791","success",""
"3166389","success",""
"3252272","success",""
"3255674","success",""
"3308145","success",""
"3379501","success",""
"3383926","success",""
"3413406","success",""
"3414756","success",""
"3421456","success",""
"3697702","success",""
"3731993","success",""
"3853007","success",""
"4060710","success",""
"4095697","success",""
"4276336","success",""
"4276695","success",""
"4377281","success",""
"4377299","success",""
"4377336","success",""
"2408870","success",""
"2491480","success",""
"2509367","success",""
"2538833","success",""
"2594890","success",""
"2692161","success",""
"2744111","success",""
"2825856","success",""
"2876847","success",""
"3010859","success",""
"3049391","success",""
"3067516","success",""
"3101295","success",""
"3104376","success",""
"3430490","success",""
"3476720","success",""
"3545980","success",""
"3714423","success",""
"3807877","success",""
"4009965","success",""
"4074984","success",""
"4202781","success",""
"4377256","success",""
"4377268","success",""
"4377274","success",""
"4377277","success",""
"4377284","success",""
"4377296","success",""
"4377300","success",""
"4377303","success",""
"3252234","success",""
"3457093","success",""
"3573266","success",""
"3575116","success",""
"3633742","success",""
"3749962","success",""
"3796208","success",""
"3888175","success",""
"4007242","success",""
"4010373","success",""
"4014352","success",""
"4275955","success",""
"4377259","success",""
"4377261","success",""
"2569868","success",""
"2657669","success",""
"2687315","success",""
"2757846","success",""
"2770198","success",""
"2958705","success",""
"2989561","success",""
"3065825","success",""
"3106860","success",""
"3167203","success",""
"3203064","success",""
"3239163","success",""
"3390135","success",""
"3415586","success",""
"3298029","success",""
"3310325","success",""
"3320248","success",""
"3408868","success",""
"3436916","success",""
"3473510","success",""
"3532470","success",""
"3572728","success",""
"3581197","success",""
"3596309","success",""
"3638939","success",""
"3993284","success",""
"4018172","success",""
"4377292","success",""
"3206612","success",""
"3228796","success",""
"3251675","success",""
"3262921","success",""
"3277826","success",""
"3334489","success",""
"3442468","success",""
"3446676","success",""
"3514699","success",""
"3667604","success",""
"3800408","success",""
"4174688","success",""
"4241124","success",""
"4287310","success",""
"4377312","success",""
"4377320","success",""
"4377325","success",""
"4377270","success",""
"4377297","success",""
"4377298","success",""
"4377301","success",""
"4377314","success",""
"4377334","success",""
"4150758","success",""
"4159249","success",""
"4269466","success",""
"4306547","success",""
"4363870","success",""
"4377255","success",""
"4377258","success",""
"4377265","success",""
"4377291","success",""
"4377302","success",""
"4377306","success",""
"4377311","success",""
"4377316","success",""
"4377318","success",""
"4377328","success",""
"4377329","success",""
"4377339","success",""
"3423402","success",""
"3532797","success",""
"3640064","success",""
"3662934","success",""
"3777766","success",""
"3779730","success",""
"3855729","success",""
"3973473","success",""
"3994935","success",""
"4013573","success",""
"4024842","success",""
"4049889","success",""
"4051331","success",""
"4377257","success",""
"4377254","success",""
"4377272","success",""
"4377280","success",""
"4377286","success",""
"4377288","success",""
"4377313","success",""
"4377319","success",""
"4377341","success",""
"4377342","success",""
"4377295","success",""
"4377307","success",""
"4377310","success",""
"4377317","success",""
"4377327","success",""
"4377332","success",""
"4377335","success",""
"4377340","success",""
"4377343","success",""
"4377266","success",""
"4377275","success",""
"4377293","success",""
"4377315","success",""
"4377330","success",""
"4377338","success",""
"3027906","success",""
"3108345","success",""
"3258412","success",""
"3301877","success",""
"3304476","success",""
"3319961","success",""
"3373361","success",""
"3436489","success",""
"3439117","success",""
"3465126","success",""
"3538689","success",""
"3688548","success",""
"4044074","success",""
"4183553","success",""
"4201620","success",""
"4377260","success",""
"4377263","success",""
"4377267","success",""
"4377271","success",""
"4377279","success",""
"4377308","success",""
"4377344","success",""
