sku,status,error
"644267","success",""
"645482","success",""
"647698","success",""
"688116","success",""
"783209","success",""
"906593","success",""
"1117274","success",""
"1169370","success",""
"1237072","success",""
"1264887","success",""
"1320573","success",""
"1692430","success",""
"1733827","success",""
"1840065","success",""
"641746","success",""
"647905","success",""
"659966","success",""
"671082","success",""
"785928","success",""
"789463","success",""
"876824","success",""
"973924","success",""
"1046668","success",""
"1098789","success",""
"1232237","success",""
"1245914","success",""
"1556308","success",""
"1558856","success",""
"1634521","success",""
"636889","success",""
"662245","success",""
"726095","success",""
"836712","success",""
"860006","success",""
"877890","success",""
"932601","success",""
"946335","success",""
"1006723","success",""
"1024942","success",""
"1026739","success",""
"1035188","success",""
"1041179","success",""
"1104393","success",""
"726575","success",""
"741973","success",""
"1045565","success",""
"1103444","success",""
"1133625","success",""
"1166130","success",""
"1209467","success",""
"1232933","success",""
"1405653","success",""
"1548827","success",""
"1625191","success",""
"1786399","success",""
"2120799","success",""
"724829","success",""
"757257","success",""
"759642","success",""
"825758","success",""
"873246","success",""
"1045067","success",""
"1049506","success",""
"1105779","success",""
"1143048","success",""
"1205237","success",""
"1266549","success",""
"1278003","success",""
"1415106","success",""
"1674307","success",""
"637028","success",""
"663345","success",""
"704530","success",""
"728609","success",""
"849170","success",""
"968740","success",""
"1027614","success",""
"1030254","success",""
"1098475","success",""
"1341136","success",""
"1539589","success",""
"1561564","success",""
"1765030","success",""
"1855877","success",""
"636611","success",""
"646554","success",""
"745244","success",""
"822136","success",""
"1051052","success",""
"1115774","success",""
"1172778","success",""
"1241832","success",""
"1276126","success",""
"1396454","success",""
"1810049","success",""
"2245587","success",""
"2375754","success",""
"641042","success",""
"662025","success",""
"673084","success",""
"695969","success",""
"743322","success",""
"761616","success",""
"764016","success",""
"786238","success",""
"884149","success",""
"931134","success",""
"971875","success",""
"1148903","success",""
"1160208","success",""
"1251802","success",""
"1892051","success",""
"2045043","success",""
"2161783","success",""
"2275070","success",""
"2300356","success",""
"3089584","success",""
"3103701","success",""
"3106043","success",""
"3177663","success",""
"3238813","success",""
"3293200","success",""
"3333132","success",""
"3480960","success",""
"2262269","success",""
"2564385","success",""
"2842395","success",""
"3105547","success",""
"3329972","success",""
"3433662","success",""
"3534214","success",""
"3583272","success",""
"3595353","success",""
"3647704","success",""
"4012087","success",""
"4378355","success",""
"4378359","success",""
"4378374","success",""
"2148753","success",""
"2181689","success",""
"2516852","success",""
"2567481","success",""
"2689698","success",""
"2708808","success",""
"2873007","success",""
"3443102","success",""
"3647490","success",""
"3668418","success",""
"3793329","success",""
"4322155","success",""
"4378361","success",""
"4378366","success",""
"4378377","success",""
"1155459","success",""
"1201338","success",""
"1205560","success",""
"1222004","success",""
"1237479","success",""
"1414591","success",""
"1434785","success",""
"1593837","success",""
"1665503","success",""
"1816577","success",""
"1824780","success",""
"1932770","success",""
"2112213","success",""
"2534171","success",""
"1763620","success",""
"1828356","success",""
"1864151","success",""
"1886774","success",""
"2085146","success",""
"2151095","success",""
"2240848","success",""
"2396500","success",""
"2432588","success",""
"2532184","success",""
"2700129","success",""
"2712489","success",""
"2887705","success",""
"2924959","success",""
"1897863","success",""
"1905576","success",""
"2027349","success",""
"2386000","success",""
"2424872","success",""
"2669041","success",""
"2680666","success",""
"3053644","success",""
"3161721","success",""
"3331638","success",""
"3361660","success",""
"3526156","success",""
"3527877","success",""
"3707356","success",""
"3849548","success",""
"2427063","success",""
"2446970","success",""
"2567957","success",""
"3025072","success",""
"3225044","success",""
"3293991","success",""
"3322534","success",""
"3399715","success",""
"3412518","success",""
"3444007","success",""
"3607953","success",""
"3630592","success",""
"4004470","success",""
"4378352","success",""
"1380721","success",""
"1395924","success",""
"1424299","success",""
"1513737","success",""
"1520995","success",""
"1536056","success",""
"1596541","success",""
"1674047","success",""
"1915666","success",""
"1991714","success",""
"2050737","success",""
"2156192","success",""
"2219395","success",""
"2517135","success",""
"3488467","success",""
"3510291","success",""
"3544748","success",""
"3804254","success",""
"3872864","success",""
"4378356","success",""
"4378375","success",""
"4378381","success",""
"4378413","success",""
"4378422","success",""
"4378429","success",""
"4378378","success",""
"4378383","success",""
"4378386","success",""
"4378387","success",""
"4378388","success",""
"4378393","success",""
"4378407","success",""
"4378408","success",""
"4378409","success",""
"4378416","success",""
"4378417","success",""
"4378419","success",""
"4378430","success",""
"2592454","success",""
"2693292","success",""
"2708112","success",""
"3142207","success",""
"3228149","success",""
"3316187","success",""
"3325940","success",""
"3443201","success",""
"3475683","success",""
"3491175","success",""
"3553167","success",""
"3739203","success",""
"3775669","success",""
"3850321","success",""
"3024801","success",""
"3149382","success",""
"3258972","success",""
"3332915","success",""
"3405803","success",""
"3435500","success",""
"3438514","success",""
"3458504","success",""
"3518824","success",""
"3553450","success",""
"3563764","success",""
"3890333","success",""
"4003365","success",""
"4285444","success",""
"4378349","success",""
"4378379","success",""
"4378380","success",""
"4378406","success",""
"4378411","success",""
"4378418","success",""
"2670840","success",""
