sku,status,error
639662,success,
639669,success,
639679,success,
639767,success,
639781,success,
639799,success,
639800,success,
639810,success,
639823,success,
639840,success,
639843,success,
639884,success,
639885,success,
639675,success,
639684,success,
639695,success,
639747,success,
639771,success,
639779,success,
639819,success,
639872,success,
639887,success,
639908,success,
639916,success,
639924,success,
639948,success,
639713,success,
639754,success,
639774,success,
639788,success,
639827,success,
639870,success,
639881,success,
639889,success,
639890,success,
639898,success,
639902,success,
639903,success,
639921,success,
639683,success,
639736,success,
639776,success,
639811,success,
639832,success,
639841,success,
639848,success,
639856,success,
639871,success,
639922,success,
639925,success,
639934,success,
639965,success,
639688,success,
639742,success,
639744,success,
639773,success,
639789,success,
639818,success,
639892,success,
639957,success,
639963,success,
639976,success,
639986,success,
640024,success,
640029,success,
640105,success,
639659,success,
639665,success,
639668,success,
639703,success,
639726,success,
639755,success,
639761,success,
639762,success,
639778,success,
639794,success,
639820,success,
639842,success,
639919,success,
639667,success,
639674,success,
639682,success,
639690,success,
639699,success,
639701,success,
639706,success,
639708,success,
639709,success,
639729,success,
639735,success,
639737,success,
639759,success,
639817,success,
639955,success,
639973,success,
639974,success,
640004,success,
640049,success,
640061,success,
640124,success,
640171,success,
640175,success,
640178,success,
640199,success,
640204,success,
640272,success,
639895,success,
639913,success,
639923,success,
639931,success,
639978,success,
639980,success,
639985,success,
640041,success,
640054,success,
640076,success,
640077,success,
640104,success,
640133,success,
640216,success,
639991,success,
640038,success,
640053,success,
640058,success,
640125,success,
640128,success,
640144,success,
640147,success,
640151,success,
640155,success,
640165,success,
640168,success,
640225,success,
639995,success,
640020,success,
640025,success,
640037,success,
640074,success,
640082,success,
640149,success,
640220,success,
640229,success,
640231,success,
640341,success,
640382,success,
640419,success,
640427,success,
640110,success,
640156,success,
640157,success,
640164,success,
640192,success,
640202,success,
640208,success,
640217,success,
640228,success,
640243,success,
640245,success,
640257,success,
640274,success,
640276,success,
639946,success,
639954,success,
640003,success,
640023,success,
640055,success,
640069,success,
640087,success,
640094,success,
640120,success,
640122,success,
640138,success,
640145,success,
640169,success,
639830,success,
639837,success,
639853,success,
639857,success,
639874,success,
639906,success,
639909,success,
639914,success,
639959,success,
640007,success,
640009,success,
640064,success,
640084,success,
640278,success,
640298,success,
640302,success,
640312,success,
640318,success,
640330,success,
640370,success,
640492,success,
640526,success,
640550,success,
640564,success,
640584,success,
640600,success,
640609,success,
640260,success,
640261,success,
640294,success,
640381,success,
640388,success,
640397,success,
640405,success,
640425,success,
640456,success,
640493,success,
640511,success,
640556,success,
640558,success,
640604,success,
639673,success,
639676,success,
639722,success,
639775,success,
639798,success,
639803,success,
639851,success,
639863,success,
639888,success,
639901,success,
639929,success,
639937,success,
639944,success,
639945,success,
639952,success,
639977,success,
639983,success,
639994,success,
639997,success,
639999,success,
640011,success,
640013,success,
640031,success,
640047,success,
640071,success,
640096,success,
640131,success,
640255,success,
640258,success,
640268,success,
640289,success,
640333,success,
640334,success,
640393,success,
640412,success,
640413,success,
640432,success,
640437,success,
640450,success,
640479,success,
640482,success,
640429,success,
640477,success,
640523,success,
640529,success,
640546,success,
640568,success,
640574,success,
640644,success,
640681,success,
640719,success,
640730,success,
640736,success,
640745,success,
640286,success,
640287,success,
640360,success,
640374,success,
640380,success,
640418,success,
640431,success,
640435,success,
640441,success,
640461,success,
640481,success,
640505,success,
640534,success,
640573,success,
640174,success,
640230,success,
640250,success,
640279,success,
640306,success,
640372,success,
640378,success,
640392,success,
640396,success,
640398,success,
640420,success,
640439,success,
640459,success,
640651,success,
640664,success,
640673,success,
640676,success,
640702,success,
640704,success,
640711,success,
640728,success,
640742,success,
640764,success,
640772,success,
640818,success,
640833,success,
640746,success,
640792,success,
640842,success,
640859,success,
640873,success,
640887,success,
640913,success,
640928,success,
640950,success,
640959,success,
640975,success,
640984,success,
640987,success,
640626,success,
640659,success,
640685,success,
640687,success,
640703,success,
640705,success,
640723,success,
640732,success,
640741,success,
640760,success,
640775,success,
640790,success,
640861,success,
640143,success,
640152,success,
640180,success,
640191,success,
640198,success,
640232,success,
640241,success,
640242,success,
640263,success,
640282,success,
640290,success,
640293,success,
640331,success,
640332,success,
640532,success,
640539,success,
640567,success,
640586,success,
640592,success,
640593,success,
640648,success,
640671,success,
640691,success,
640697,success,
640716,success,
640724,success,
640733,success,
640735,success,
640466,success,
640471,success,
640473,success,
640485,success,
640498,success,
640506,success,
640521,success,
640527,success,
640611,success,
640620,success,
640645,success,
640688,success,
640709,success,
640726,success,
640855,success,
640865,success,
640867,success,
640898,success,
640948,success,
640980,success,
640999,success,
641017,success,
641043,success,
641065,success,
641070,success,
641083,success,
641089,success,
641094,success,
641105,success,
641118,success,
641156,success,
641169,success,
641196,success,
641204,success,
641235,success,
641265,success,
641280,success,
641357,success,
641462,success,
641474,success,
641545,success,
641553,success,
640869,success,
640902,success,
640919,success,
640926,success,
640943,success,
641011,success,
641014,success,
641024,success,
641059,success,
641138,success,
641140,success,
641172,success,
641179,success,
641182,success,
641013,success,
641036,success,
641038,success,
641039,success,
641046,success,
641075,success,
641099,success,
641122,success,
641126,success,
641154,success,
641167,success,
641188,success,
641229,success,
640599,success,
640610,success,
640655,success,
640667,success,
640700,success,
640708,success,
640750,success,
640755,success,
640767,success,
640768,success,
640779,success,
640780,success,
640783,success,
640814,success,
640761,success,
640821,success,
640825,success,
640850,success,
640890,success,
640899,success,
640922,success,
640927,success,
640935,success,
640985,success,
640986,success,
641001,success,
641008,success,
641018,success,
640348,success,
640362,success,
640366,success,
640383,success,
640410,success,
640446,success,
640448,success,
640474,success,
640476,success,
640483,success,
640495,success,
640497,success,
640499,success,
640776,success,
640801,success,
640809,success,
640883,success,
640897,success,
640903,success,
640915,success,
640916,success,
640930,success,
640974,success,
640978,success,
641009,success,
641221,success,
641569,success,
641584,success,
641596,success,
641638,success,
641675,success,
641676,success,
641682,success,
641696,success,
641770,success,
641792,success,
641813,success,
641862,success,
641913,success,
641246,success,
641272,success,
641297,success,
641312,success,
641322,success,
641323,success,
641334,success,
641355,success,
641367,success,
641374,success,
641402,success,
641407,success,
641417,success,
641430,success,
641056,success,
641071,success,
641091,success,
641127,success,
641145,success,
641187,success,
641194,success,
641228,success,
641254,success,
641327,success,
641335,success,
641346,success,
641366,success,
641394,success,
640815,success,
640872,success,
640885,success,
640895,success,
640900,success,
640934,success,
640940,success,
640971,success,
641010,success,
641016,success,
641067,success,
641092,success,
641106,success,
641121,success,
640565,success,
640572,success,
640612,success,
640617,success,
640629,success,
640668,success,
640677,success,
640696,success,
640749,success,
640754,success,
640823,success,
640836,success,
640840,success,
641500,success,
641523,success,
641527,success,
641536,success,
641540,success,
641542,success,
641547,success,
641554,success,
641557,success,
641566,success,
641586,success,
641613,success,
641620,success,
641431,success,
641446,success,
641484,success,
641494,success,
641508,success,
641524,success,
641529,success,
641589,success,
641632,success,
641639,success,
641668,success,
641706,success,
641780,success,
641203,success,
641205,success,
641234,success,
641238,success,
641251,success,
641291,success,
641344,success,
641347,success,
641365,success,
641393,success,
641398,success,
641434,success,
641448,success,
641139,success,
641262,success,
641300,success,
641332,success,
641351,success,
641379,success,
641408,success,
641409,success,
641418,success,
641422,success,
641440,success,
641441,success,
641454,success,
641502,success,
641629,success,
641670,success,
641717,success,
641854,success,
641859,success,
641877,success,
641944,success,
641992,success,
642004,success,
642007,success,
642091,success,
642111,success,
642150,success,
642166,success,
640841,success,
640847,success,
640848,success,
640868,success,
640870,success,
640880,success,
640882,success,
640917,success,
640921,success,
640932,success,
640953,success,
640964,success,
640995,success,
640998,success,
641274,success,
641288,success,
641337,success,
641359,success,
641361,success,
641368,success,
641377,success,
641381,success,
641415,success,
641423,success,
641427,success,
641497,success,
641528,success,
641535,success,
641815,success,
641865,success,
641868,success,
641869,success,
641872,success,
641875,success,
641918,success,
641927,success,
641936,success,
641942,success,
641943,success,
641981,success,
641986,success,
642005,success,
641924,success,
641947,success,
642040,success,
642058,success,
642065,success,
642070,success,
642083,success,
642086,success,
642132,success,
642139,success,
642157,success,
642159,success,
642219,success,
641108,success,
641141,success,
641146,success,
641198,success,
641240,success,
641255,success,
641292,success,
641305,success,
641315,success,
641343,success,
641410,success,
641444,success,
641464,success,
641470,success,
641518,success,
641521,success,
641530,success,
641533,success,
641537,success,
641558,success,
641571,success,
641574,success,
641617,success,
641700,success,
641703,success,
641818,success,
641823,success,
641489,success,
641503,success,
641507,success,
641509,success,
641513,success,
641567,success,
641572,success,
641591,success,
641605,success,
641669,success,
641692,success,
641714,success,
641725,success,
641768,success,
642047,success,
642068,success,
642125,success,
642136,success,
642155,success,
642198,success,
642236,success,
642239,success,
642244,success,
642253,success,
642259,success,
642296,success,
642307,success,
642168,success,
642266,success,
642267,success,
642298,success,
642329,success,
642358,success,
642360,success,
642426,success,
642427,success,
642465,success,
642530,success,
642534,success,
642541,success,
642574,success,
641546,success,
641603,success,
641611,success,
641631,success,
641641,success,
641643,success,
641656,success,
641661,success,
641683,success,
641730,success,
641737,success,
641739,success,
641762,success,
641801,success,
641552,success,
641582,success,
641590,success,
641592,success,
641609,success,
641628,success,
641635,success,
641647,success,
641662,success,
641664,success,
641716,success,
641736,success,
641884,success,
641917,success,
642233,success,
642303,success,
642346,success,
642351,success,
642390,success,
642414,success,
642416,success,
642430,success,
642477,success,
642497,success,
642498,success,
642543,success,
642548,success,
641847,success,
641857,success,
641866,success,
641871,success,
641901,success,
641938,success,
641945,success,
641964,success,
641966,success,
641990,success,
641998,success,
642013,success,
642208,success,
642231,success,
641833,success,
641888,success,
641896,success,
641948,success,
641950,success,
641954,success,
641957,success,
642009,success,
642020,success,
642026,success,
642028,success,
642074,success,
642080,success,
642558,success,
642596,success,
642643,success,
646545,success,
646555,success,
646564,success,
646596,success,
646599,success,
646623,success,
646631,success,
646639,success,
646695,success,
646760,success,
646824,success,
642284,success,
642292,success,
642294,success,
642312,success,
642334,success,
642337,success,
642362,success,
642371,success,
642379,success,
642397,success,
642418,success,
642446,success,
642452,success,
642557,success,
641885,success,
641898,success,
641934,success,
641979,success,
642008,success,
642018,success,
642021,success,
642041,success,
642097,success,
642108,success,
642131,success,
642185,success,
642193,success,
642314,success,
642356,success,
642373,success,
642521,success,
642584,success,
642593,success,
642594,success,
642634,success,
646489,success,
646569,success,
646588,success,
646601,success,
646612,success,
641925,success,
641926,success,
641931,success,
641980,success,
641982,success,
642017,success,
642024,success,
642048,success,
642067,success,
642069,success,
642090,success,
642115,success,
642134,success,
646624,success,
646648,success,
646688,success,
646690,success,
646727,success,
646754,success,
646786,success,
646806,success,
646836,success,
646841,success,
646871,success,
646874,success,
646900,success,
642160,success,
642161,success,
642201,success,
642256,success,
642262,success,
642277,success,
642278,success,
642319,success,
642341,success,
642343,success,
642412,success,
642425,success,
642464,success,
646828,success,
646831,success,
646839,success,
646840,success,
646924,success,
646939,success,
646960,success,
647092,success,
647134,success,
647161,success,
647223,success,
647301,success,
647324,success,
642617,success,
642636,success,
642640,success,
646488,success,
646511,success,
646520,success,
646523,success,
646525,success,
646531,success,
646556,success,
646563,success,
646587,success,
646590,success,
647331,success,
647341,success,
647382,success,
647408,success,
647474,success,
647481,success,
647499,success,
647522,success,
647546,success,
647550,success,
647603,success,
647609,success,
647621,success,
646604,success,
646618,success,
646629,success,
646736,success,
646790,success,
646797,success,
646825,success,
646845,success,
646860,success,
646863,success,
646878,success,
646907,success,
646920,success,
646929,success,
642467,success,
642472,success,
642485,success,
642496,success,
642533,success,
642539,success,
