sku,status,error
"634052","success",""
"637012","success",""
"643539","success",""
"644849","success",""
"645080","success",""
"652930","success",""
"653596","success",""
"654377","success",""
"656177","success",""
"656364","success",""
"657262","success",""
"661453","success",""
"668877","success",""
"673804","success",""
"674752","success",""
"675202","success",""
"678242","success",""
"680642","success",""
"680725","success",""
"690327","success",""
"698317","success",""
"698650","success",""
"713577","success",""
"715719","success",""
"722031","success",""
"725114","success",""
"750448","success",""
"750920","success",""
"761185","success",""
"773406","success",""
"781732","success",""
"782450","success",""
"783389","success",""
"790303","success",""
"791741","success",""
"796246","success",""
"798185","success",""
"824121","success",""
"825953","success",""
"835948","success",""
"836634","success",""
"861719","success",""
"862321","success",""
"866725","success",""
"890289","success",""
"895088","success",""
"896328","success",""
"896723","success",""
"898851","success",""
"901054","success",""
"910513","success",""
"917241","success",""
"920061","success",""
"935540","success",""
"938760","success",""
"951247","success",""
"951771","success",""
"961480","success",""
"966111","success",""
"974051","success",""
"996991","success",""
"1001270","success",""
"1002229","success",""
"1008257","success",""
"1009017","success",""
"1012035","success",""
"1014023","success",""
"1015832","success",""
"1030704","success",""
"1042328","success",""
"1043043","success",""
"1043766","success",""
"1048971","success",""
"1051123","success",""
"1052067","success",""
"1058775","success",""
"1066872","success",""
"1067530","success",""
"1071222","success",""
"1073526","success",""
"1082823","success",""
"1086330","success",""
"1095442","success",""
"1097728","success",""
"1112549","success",""
"1113304","success",""
"1120088","success",""
"1147022","success",""
"1172593","success",""
"1208764","success",""
"1210199","success",""
"1211863","success",""
"1214464","success",""
"1248449","success",""
"1250665","success",""
"1255076","success",""
"1262576","success",""
"1272930","success",""
"1280330","success",""
"1311644","success",""
"1323952","success",""
"1324407","success",""
"1335945","success",""
"1373403","success",""
"1375903","success",""
"1376561","success",""
"1376610","success",""
"1381460","success",""
"1391857","success",""
"1409467","success",""
"1414852","success",""
"1434164","success",""
"1462030","success",""
"1463306","success",""
"1465096","success",""
"1482106","success",""
"1486270","success",""
"1496930","success",""
"1502678","success",""
"1544822","success",""
"1566478","success",""
"1591321","success",""
"1632444","success",""
"1638366","success",""
"1647509","success",""
"1648554","success",""
"1690187","success",""
"1715295","success",""
"1732246","success",""
"1759618","success",""
"1797177","success",""
"1833792","success",""
"1835731","success",""
"1836843","success",""
"1845946","success",""
"1875207","success",""
"1886801","success",""
"1910197","success",""
"1951625","success",""
"1968202","success",""
"2009957","success",""
"2055495","success",""
"2056575","success",""
"2066604","success",""
"2070598","success",""
"2070605","success",""
"2165034","success",""
"2171000","success",""
"2185196","success",""
"2185984","success",""
"2205036","success",""
"2212760","success",""
"2220142","success",""
"2223518","success",""
"2224668","success",""
"2267860","success",""
"2268808","success",""
"2276607","success",""
"2296400","success",""
"2327889","success",""
"2328691","success",""
"2380483","success",""
"2381141","success",""
"2386191","success",""
"2391361","success",""
"2401506","success",""
"2404146","success",""
"2429860","success",""
"2437755","success",""
"2439265","success",""
"2442523","success",""
"2482748","success",""
"2498898","success",""
"2551169","success",""
"2551527","success",""
"2584515","success",""
"2663121","success",""
"2670375","success",""
"2689064","success",""
"2716219","success",""
"2730284","success",""
"2735557","success",""
"2753114","success",""
"2757516","success",""
"2824170","success",""
"2828299","success",""
"2872545","success",""
"2880179","success",""
"2881998","success",""
"2883447","success",""
"2886445","success",""
"2900665","success",""
"2933115","success",""
"2997714","success",""
"3007517","success",""
"3024877","success",""
"3034437","success",""
"3044368","success",""
"3057674","success",""
"3061449","success",""
"3064511","success",""
"3064753","success",""
"3078757","success",""
"3089199","success",""
"3090868","success",""
"3094401","success",""
"3099759","success",""
"3101712","success",""
"3105938","success",""
"3110404","success",""
"3128193","success",""
"3154070","success",""
"3167471","success",""
"3189638","success",""
"3197357","success",""
"3199123","success",""
"3213886","success",""
"3234025","success",""
"3236255","success",""
"3256258","success",""
"3281042","success",""
"3287880","success",""
"3290740","success",""
"3295720","success",""
"3302436","success",""
"3317620","success",""
"3324828","success",""
"3325381","success",""
"3328367","success",""
"3329161","success",""
"3348957","success",""
"3373709","success",""
"3386242","success",""
"3397067","success",""
"3406965","success",""
"3425898","success",""
"3435527","success",""
"3444343","success",""
"3453451","success",""
"3454441","success",""
"3455734","success",""
"3462583","success",""
"3523279","success",""
"3534874","success",""
"3569966","success",""
"3574858","success",""
"3578056","success",""
"3578129","success",""
"3581197","success",""
"3581471","success",""
"3587971","success",""
"3610151","success",""
"3644237","success",""
"3656119","success",""
"3657285","success",""
"3682454","success",""
"3687284","success",""
"3692148","success",""
"3698145","success",""
"3709515","success",""
"3713456","success",""
"3715303","success",""
"3752288","success",""
"3770602","success",""
"3776577","success",""
"3807320","success",""
"3859732","success",""
"3862004","success",""
"3893248","success",""
"3908883","success",""
"3923964","success",""
"3942215","success",""
"3963595","success",""
"3979490","success",""
"3980918","success",""
"3983360","success",""
"3985184","success",""
"3989747","success",""
"3998356","success",""
"4007009","success",""
"4025332","success",""
"4033963","success",""
"4058474","success",""
"4076957","success",""
"4077401","success",""
"4100213","success",""
"4137933","success",""
"4143643","success",""
"4157850","success",""
"4212690","success",""
"4221520","success",""
"4222737","success",""
"4263635","success",""
"4277801","success",""
"4288338","success",""
"4313360","success",""
"4334569","success",""
"4352913","success",""
"4383227","success",""
"4383228","success",""
"4383229","success",""
"4383230","success",""
"4383231","success",""
"4383232","success",""
"4383233","success",""
"4383234","success",""
"4383235","success",""
"4383236","success",""
"4383237","success",""
"4383238","success",""
"4383239","success",""
"4383240","success",""
"4383241","success",""
"4383242","success",""
"4383243","success",""
"4383244","success",""
"4383245","success",""
"4383247","success",""
"4383248","success",""
"4383249","success",""
"4383250","success",""
"4383251","success",""
"4383252","success",""
"4383253","success",""
"4383254","success",""
"4383255","success",""
"4383256","success",""
"4383257","success",""
"4383258","success",""
"4383259","success",""
"4383260","success",""
"4383261","success",""
"4383262","success",""
"4383263","success",""
"4383264","success",""
"4383265","success",""
"4383266","success",""
"4383267","success",""
"4383268","success",""
"4383269","success",""
"4383270","success",""
"4383271","success",""
"4383272","success",""
"4383273","success",""
"4383274","success",""
"4383275","success",""
"4383276","success",""
"4383277","success",""
"4383278","success",""
"4383279","success",""
"4383280","success",""
"4383281","success",""
"4383282","success",""
"4383283","success",""
