sku,status,error
"652351","success",""
"725297","success",""
"782071","success",""
"798992","success",""
"1041350","success",""
"1189901","success",""
"1315981","success",""
"1669068","success",""
"1781712","success",""
"2031392","success",""
"2070613","success",""
"2914912","success",""
"3144841","success",""
"683198","success",""
"787989","success",""
"880826","success",""
"899283","success",""
"1062355","success",""
"1100758","success",""
"1116456","success",""
"1304534","success",""
"1587139","success",""
"1587696","success",""
"1621656","success",""
"2601125","success",""
"2665366","success",""
"634622","success",""
"666750","success",""
"815064","success",""
"868635","success",""
"1088828","success",""
"1150611","success",""
"1316364","success",""
"1401915","success",""
"1456242","success",""
"1542796","success",""
"2150757","success",""
"2967479","success",""
"3059620","success",""
"753077","success",""
"824495","success",""
"857348","success",""
"958904","success",""
"1098865","success",""
"1119525","success",""
"1364312","success",""
"1832394","success",""
"1999936","success",""
"2150925","success",""
"2506656","success",""
"2551596","success",""
"2597458","success",""
"3039712","success",""
"654589","success",""
"656185","success",""
"676232","success",""
"717489","success",""
"887184","success",""
"1023389","success",""
"1034401","success",""
"1279268","success",""
"1327489","success",""
"1525645","success",""
"1588249","success",""
"1735595","success",""
"2125988","success",""
"2417132","success",""
"642035","success",""
"858792","success",""
"1256732","success",""
"1332303","success",""
"1469292","success",""
"1567209","success",""
"1605796","success",""
"1694107","success",""
"1906968","success",""
"2361207","success",""
"2531243","success",""
"3210252","success",""
"3241516","success",""
"3263108","success",""
"812403","success",""
"905334","success",""
"1008680","success",""
"1031096","success",""
"1181504","success",""
"1205723","success",""
"1371435","success",""
"1388963","success",""
"1491201","success",""
"2671762","success",""
"2872234","success",""
"3060496","success",""
"3269605","success",""
"3538338","success",""
"690382","success",""
"773279","success",""
"785371","success",""
"828853","success",""
"1085418","success",""
"1135890","success",""
"1206542","success",""
"1213250","success",""
"1428953","success",""
"1429184","success",""
"1573417","success",""
"1952020","success",""
"2699378","success",""
"3129459","success",""
"3181323","success",""
"3216874","success",""
"3265998","success",""
"3367552","success",""
"3531838","success",""
"3543366","success",""
"3686692","success",""
"3771422","success",""
"4000168","success",""
"4373021","success",""
"4373026","success",""
"4373033","success",""
"4373045","success",""
"4373048","success",""
"4373049","success",""
"4373050","success",""
"3046998","success",""
"3191445","success",""
"3240530","success",""
"3295575","success",""
"3521428","success",""
"3610843","success",""
"3670797","success",""
"4373016","success",""
"4373019","success",""
"4373036","success",""
"4373043","success",""
"4373053","success",""
"3277274","success",""
"3364068","success",""
"3377199","success",""
"3505868","success",""
"3573826","success",""
"3651854","success",""
"3859724","success",""
"3976211","success",""
"4104426","success",""
"4373018","success",""
"4373029","success",""
"4373044","success",""
"4373051","success",""
"3418226","success",""
"3549257","success",""
"3665537","success",""
"3795867","success",""
"4011744","success",""
"4136709","success",""
"4373014","success",""
"4373030","success",""
"4373034","success",""
"4373038","success",""
"3340313","success",""
"3367046","success",""
"3395035","success",""
"3402107","success",""
"3562268","success",""
"3851094","success",""
"3922049","success",""
"4174467","success",""
"4373022","success",""
"4373024","success",""
"2630924","success",""
"2887208","success",""
"3168304","success",""
"3216511","success",""
"3237037","success",""
"3636630","success",""
"4373027","success",""
"4373039","success",""
"4373042","success",""
"3656272","success",""
"3700603","success",""
"3714563","success",""
"4008054","success",""
"4030589","success",""
"4031772","success",""
"4085778","success",""
"4373015","success",""
"4373017","success",""
"4373020","success",""
"4373046","success",""
"4373047","success",""
"4373052","success",""
"3045157","success",""
"3055471","success",""
"3129868","success",""
"3164381","success",""
"3359658","success",""
"3467071","success",""
"3705276","success",""
"3734152","success",""
"4013586","success",""
"4373023","success",""
"4373025","success",""
"4373028","success",""
"4373040","success",""
"4373041","success",""
