sku,status,error
656966,success,
709589,success,
821789,success,
889118,success,
889482,success,
964917,success,
992708,success,
1163565,success,
1166179,success,
1204011,success,
1679660,success,
2126026,success,
2401875,success,
801740,success,
839574,success,
1190691,success,
1204241,success,
1267224,success,
1312204,success,
1509498,success,
1596122,success,
1798785,success,
2165034,success,
2532351,success,
2574630,success,
2894229,success,
686875,success,
710269,success,
775850,success,
815534,success,
1056667,success,
1076354,success,
1129260,success,
1154830,success,
1194278,success,
1555808,success,
1627614,success,
1889001,success,
2034952,success,
2161954,success,
676533,success,
743320,success,
788091,success,
1039894,success,
1062470,success,
1158651,success,
1203604,success,
1320107,success,
1880929,success,
2015238,success,
2539634,success,
2869820,success,
3078388,success,
680814,success,
727281,success,
851692,success,
1064040,success,
1083576,success,
1155966,success,
1285640,success,
1522495,success,
1924074,success,
2350340,success,
3033311,success,
3179051,success,
3238271,success,
3268164,success,
647491,success,
651291,success,
700580,success,
845364,success,
884044,success,
887346,success,
911348,success,
948683,success,
1018774,success,
1044961,success,
1052678,success,
1210845,success,
1245127,success,
639092,success,
648464,success,
663916,success,
782711,success,
789042,success,
910467,success,
1220047,success,
1372481,success,
1496934,success,
1518015,success,
1796974,success,
1953559,success,
2327212,success,
3111108,success,
3138220,success,
3295990,success,
3324446,success,
3335484,success,
3471596,success,
3547779,success,
3570857,success,
3593639,success,
3650004,success,
3677877,success,
3713018,success,
3756427,success,
3828719,success,
4025186,success,
2183369,success,
2531246,success,
2680170,success,
3020588,success,
3060978,success,
3408582,success,
3439756,success,
3454249,success,
3526737,success,
3532619,success,
3542359,success,
3633411,success,
3633462,success,
3643255,success,
3281175,success,
3346127,success,
3532221,success,
3572382,success,
4354002,success,
4354019,success,
4354020,success,
4354021,success,
4354027,success,
4354037,success,
4354049,success,
4354052,success,
4354054,success,
4354065,success,
4354070,success,
4354073,success,
4354076,success,
3210640,success,
3223336,success,
3235548,success,
3250389,success,
3286956,success,
3377563,success,
3445438,success,
3462886,success,
3504137,success,
3515377,success,
3691781,success,
3714852,success,
3767647,success,
3814402,success,
2678551,success,
2818217,success,
2951648,success,
3199232,success,
3220220,success,
3323832,success,
3398236,success,
3461853,success,
3653786,success,
3790868,success,
3990564,success,
3994424,success,
4050363,success,
4077830,success,
1614563,success,
1652173,success,
1746637,success,
1773507,success,
2060972,success,
2139738,success,
2171830,success,
2187424,success,
2298347,success,
2373043,success,
2539124,success,
3028511,success,
3124892,success,
3199162,success,
2357255,success,
2489209,success,
2521356,success,
2821596,success,
2835651,success,
2838251,success,
3060759,success,
3094164,success,
3102491,success,
3181103,success,
3215878,success,
3231418,success,
3260806,success,
4193443,success,
4214041,success,
4244943,success,
4305206,success,
4354001,success,
4354004,success,
4354009,success,
4354010,success,
4354013,success,
4354017,success,
4354024,success,
4354034,success,
4354043,success,
4354047,success,
4354048,success,
4354051,success,
3683583,success,
3736991,success,
4078167,success,
4083579,success,
4354005,success,
4354016,success,
4354038,success,
4354055,success,
4354059,success,
4354075,success,
660537,success,
761972,success,
838549,success,
927098,success,
1002702,success,
1030868,success,
1071228,success,
1075636,success,
1385384,success,
1584154,success,
1792039,success,
2087410,success,
2087848,success,
2099470,success,
2183909,success,
3203376,success,
3381804,success,
3425566,success,
3802643,success,
3990543,success,
4036608,success,
4058360,success,
4207410,success,
4244627,success,
4354006,success,
4354008,success,
4354015,success,
4354028,success,
4354031,success,
4354040,success,
4354042,success,
4098284,success,
4101004,success,
4140171,success,
4147766,success,
4170985,success,
4354007,success,
4354025,success,
4354029,success,
4354030,success,
4354036,success,
4354041,success,
4354044,success,
4354061,success,
4354071,success,
3280038,success,
3300994,success,
3302821,success,
3686383,success,
3731884,success,
3761438,success,
3941283,success,
3961160,success,
4021093,success,
4046226,success,
4077005,success,
4151259,success,
4184142,success,
2431209,success,
2438217,success,
2443585,success,
2607575,success,
2720574,success,
2780030,success,
3037975,success,
3128861,success,
3153418,success,
3211096,success,
3291464,success,
3321757,success,
3371953,success,
4354058,success,
4354064,success,
4354060,success,
4354062,success,
4354063,success,
4354066,success,
4354068,success,
4354074,success,
3373683,success,
3402564,success,
3433671,success,
3481196,success,
3784184,success,
3822832,success,
3957319,success,
3984369,success,
4065251,success,
4333451,success,
4354023,success,
4354039,success,
4354045,success,
4354046,success,
4354053,success,
4236861,success,
4354022,success,
4354033,success,
4354057,success,
4354067,success,
4354069,success,
4354072,success,
4354056,success,
3890640,success,
3978708,success,
4087753,success,
4354003,success,
4354011,success,
4354012,success,
4354014,success,
4354018,success,
4354032,success,
4354035,success,
4354050,success,
4354077,success,
4354078,success,
