sku,status,error
"758360","success",""
"1001004","success",""
"1093667","success",""
"1214192","success",""
"1303570","success",""
"1892997","success",""
"2165815","success",""
"2314156","success",""
"2453244","success",""
"2579878","success",""
"3266369","success",""
"3304775","success",""
"3662086","success",""
"3662978","success",""
"688348","success",""
"776348","success",""
"860788","success",""
"1264176","success",""
"1366886","success",""
"1861405","success",""
"2172831","success",""
"2246082","success",""
"2389123","success",""
"2402961","success",""
"2518033","success",""
"3331005","success",""
"3331572","success",""
"649111","success",""
"686995","success",""
"827210","success",""
"834255","success",""
"838020","success",""
"1011816","success",""
"1208485","success",""
"1623748","success",""
"1991907","success",""
"2071472","success",""
"2119112","success",""
"2605295","success",""
"2924231","success",""
"701463","success",""
"724014","success",""
"859967","success",""
"963528","success",""
"1011336","success",""
"1083994","success",""
"1304436","success",""
"1320810","success",""
"1430937","success",""
"1975311","success",""
"2239493","success",""
"2245525","success",""
"2330786","success",""
"2439208","success",""
"2461531","success",""
"3064230","success",""
"3113634","success",""
"3315580","success",""
"3589278","success",""
"3595194","success",""
"3755487","success",""
"4085069","success",""
"4119322","success",""
"4382278","success",""
"4382289","success",""
"4382294","success",""
"4382297","success",""
"3105102","success",""
"3353596","success",""
"3393480","success",""
"3584458","success",""
"3868598","success",""
"3883999","success",""
"3999527","success",""
"4022946","success",""
"4137190","success",""
"4382271","success",""
"4382282","success",""
"4382287","success",""
"4382288","success",""
"4382291","success",""
"4382315","success",""
"3797877","success",""
"3813225","success",""
"3986589","success",""
"4004029","success",""
"4022209","success",""
"4322471","success",""
"4360305","success",""
"4382276","success",""
"4382280","success",""
"4382293","success",""
"4382313","success",""
"4382319","success",""
"3406232","success",""
"3724765","success",""
"3821141","success",""
"3975616","success",""
"4020872","success",""
"4036634","success",""
"4270208","success",""
"4382295","success",""
"4382302","success",""
"4382308","success",""
"4382310","success",""
"4382324","success",""
"4382331","success",""
"4382335","success",""
"665517","success",""
"735354","success",""
"966552","success",""
"1000410","success",""
"1200758","success",""
"1212855","success",""
"2081181","success",""
"2195630","success",""
"2199766","success",""
"2519437","success",""
"3089339","success",""
"3231127","success",""
"3444425","success",""
"4382300","success",""
"4382312","success",""
"4382314","success",""
"4382334","success",""
"4382316","success",""
"4382322","success",""
"4382328","success",""
"4382329","success",""
"4382333","success",""
"3679937","success",""
"3804103","success",""
"3805083","success",""
"4003134","success",""
"4050901","success",""
"4097845","success",""
"4130005","success",""
"4221725","success",""
"4382273","success",""
"4382281","success",""
"4382283","success",""
"4382284","success",""
"4382286","success",""
"4382298","success",""
"4382304","success",""
"4382305","success",""
"4382307","success",""
"677779","success",""
"724152","success",""
"764736","success",""
"802478","success",""
"929992","success",""
"1009283","success",""
"1208822","success",""
"1247431","success",""
"1539234","success",""
"1590081","success",""
"2155112","success",""
"2243980","success",""
"2381981","success",""
"2550219","success",""
"4382321","success",""
"2742613","success",""
"3394337","success",""
"3604093","success",""
"3684928","success",""
"3835037","success",""
"3980029","success",""
"4356066","success",""
"4382279","success",""
"4382290","success",""
"4382292","success",""
"4382296","success",""
"4382299","success",""
"4382301","success",""
"4382330","success",""
"4382332","success",""
"4382337","success",""
"696521","success",""
"819147","success",""
"1113335","success",""
"1244023","success",""
"1262446","success",""
"1383144","success",""
"1798561","success",""
"1823790","success",""
"2185432","success",""
"2198389","success",""
"2379677","success",""
"2457750","success",""
"3348181","success",""
"633072","success",""
"729394","success",""
"820495","success",""
"881074","success",""
"1041350","success",""
"1051455","success",""
"1169862","success",""
"1188268","success",""
"1468135","success",""
"1503150","success",""
"1739356","success",""
"1827892","success",""
"2085910","success",""
"3441202","success",""
"3688739","success",""
"3788710","success",""
"3857681","success",""
"3932343","success",""
"4023469","success",""
"4023838","success",""
"4053454","success",""
"4055025","success",""
"4080104","success",""
"4137994","success",""
"4160802","success",""
"4382277","success",""
"4382309","success",""
"4382311","success",""
"2196364","success",""
"2522418","success",""
"3268584","success",""
"3278322","success",""
"3635236","success",""
"3953818","success",""
"3977352","success",""
"4122027","success",""
"4192611","success",""
"4321533","success",""
"4382272","success",""
"4382285","success",""
"4382303","success",""
"4382306","success",""
"4382318","success",""
"4382326","success",""
"4382317","success",""
"4382320","success",""
"4382323","success",""
"4382325","success",""
"4382327","success",""
